Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Dejan Lovren,hr CRO,DF,Liverpool,28,1989,23.6,1602,1814,88.3,31489,11482,468,497,94.2,969,1053,92.0,154,242,63.6,1,1.3,0.5,-0.3,6,97,9,2,98,26,54.5,14,11,1,12,22,10,26,15,11,38,64,146,2,Matches,1814,1769,43,38,0,9,4,5,0,0,0,0,1602,2,5,4,0,0,15,6,1,4,38,17,0,1,0,107,104,60,63.4,England
Dele Alli,eng ENG,"MF,FW",Tottenham,21,1996,32.9,985,1295,76.1,15174,4014,541,647,83.6,342,414,82.6,63,109,57.8,10,8.2,5.2,+1.8,63,104,55,1,181,46,23.5,15,21,10,8,34,26,33,7,26,19,65,22,1,Matches,1295,1249,37,12,15,8,18,17,4,0,0,0,985,9,39,7,0,0,43,84,5,18,19,30,1,0,0,181,28,49,36.4,England
Demarai Gray,jm JAM,"MF,FW",Leicester City,21,1996,18.9,465,656,70.9,7329,1498,237,275,86.2,149,204,73.0,43,97,44.3,1,3.4,2.7,-2.4,27,32,15,6,37,17,17.4,6,9,2,4,23,19,27,0,27,11,28,14,1,Matches,656,595,55,7,1,10,86,7,29,23,2,0,465,6,29,2,0,0,7,30,4,86,11,15,1,0,0,99,5,24,17.2,England
Diafra Sakho,sn SEN,FW,West Ham,27,1989,3.4,44,73,60.3,632,121,30,36,83.3,9,18,50.0,5,9,55.6,0,0.1,0.1,-0.1,1,3,2,0,6,5,0.0,1,4,0,0,3,3,3,0,3,1,6,2,0,Matches,73,61,10,0,0,0,3,4,1,0,0,0,44,2,3,2,0,0,4,6,5,3,1,2,1,0,0,8,16,26,38.1,England
Divock Origi,be BEL,FW,Liverpool,22,1995,0.1,1,2,50.0,23,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,England
Dodi Lukebakio,be BEL,"MF,FW",Watford,19,1997,0.2,7,8,87.5,118,55,2,2,100.0,4,4,100.0,0,1,0.0,0,0.1,0.0,-0.1,2,2,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches,8,7,1,0,0,0,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,England
Dominic Calvert-Lewin,eng ENG,FW,Everton,20,1997,20.9,311,519,59.9,3729,901,198,302,65.6,63,112,56.3,11,24,45.8,6,2.6,1.3,+3.4,20,13,12,6,27,15,13.3,5,3,7,2,15,13,13,1,12,10,25,23,1,Matches,519,505,11,0,1,1,19,4,0,0,0,0,311,3,19,4,0,0,43,27,15,19,10,8,4,0,0,65,133,168,44.2,England
Dominic Solanke,eng ENG,FW,Liverpool,19,1997,6.6,148,201,73.6,1656,386,109,133,82.0,25,36,69.4,2,4,50.0,1,2.6,1.2,-1.6,15,8,6,0,15,7,25.0,0,6,1,1,4,3,5,1,4,2,9,9,0,Matches,201,193,7,0,3,0,3,0,0,0,0,0,148,1,5,0,0,0,13,3,1,3,2,4,0,0,0,20,21,38,35.6,England
Dušan Tadić,rs SRB,"MF,FW",Southampton,28,1988,31.0,872,1255,69.5,13009,3610,479,572,83.7,274,398,68.8,64,145,44.1,3,5.7,4.7,-2.7,59,68,56,14,167,46,31.4,16,22,8,11,35,24,38,2,36,19,65,29,1,Matches,1255,1170,78,10,14,5,121,16,31,15,13,0,872,7,63,4,0,0,46,52,10,121,19,29,0,0,0,140,6,41,12.8,England
Dwight Gayle,eng ENG,FW,Newcastle Utd,26,1990,21.8,319,444,71.8,3885,609,213,277,76.9,73,100,73.0,8,25,32.0,3,2.0,1.2,+1.0,21,17,3,0,24,12,4.8,2,8,2,1,21,20,16,2,14,6,18,17,0,Matches,444,413,30,0,4,3,5,5,0,0,0,0,319,1,4,3,0,0,23,28,22,5,6,10,0,0,0,45,67,91,42.4,England
Eddie Nketiah,eng ENG,FW,Arsenal,18,1999,0.2,6,7,85.7,56,8,6,7,85.7,0,0,,0,0,,1,0.0,0.0,+1.0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,0,0,Matches,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,England
Eden Hazard,be BEL,"FW,MF",Chelsea,26,1991,26.9,1168,1440,81.1,18699,5183,631,748,84.4,312,371,84.1,148,171,86.5,4,6.4,7.4,-2.4,83,122,79,4,218,6,14.3,2,3,1,3,21,18,11,0,11,3,9,0,0,Matches,1440,1348,83,36,4,30,51,11,25,7,3,1,1168,9,32,2,0,0,13,82,16,51,3,3,1,0,0,102,8,19,29.6,England
Ederson,br BRA,GK,Manchester City,23,1993,35.5,955,1098,87.0,23400,15983,200,201,99.5,530,536,98.9,224,357,62.7,0,0.1,0.0,-0.1,1,9,0,0,0,1,,1,0,0,0,0,0,1,0,1,0,1,15,6,Matches,1098,879,216,56,0,9,0,0,0,0,0,0,955,3,0,1,0,0,0,6,0,0,0,1,0,0,0,81,11,0,100.0,England
Edimilson Fernandes,ch SUI,"MF,DF",West Ham,21,1996,9.4,222,288,77.1,3671,867,96,119,80.7,82,99,82.8,23,35,65.7,1,0.3,0.3,+0.7,7,17,6,1,20,17,42.9,10,7,0,9,21,12,13,1,12,16,33,8,0,Matches,288,275,11,0,0,8,7,11,0,0,0,0,222,2,9,1,0,0,5,11,0,7,16,9,0,0,0,49,10,16,38.5,England
Eldin Jakupović,ch SUI,GK,Leicester City,32,1984,2.0,35,56,62.5,1424,1247,0,0,,13,13,100.0,22,42,52.4,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4,0,Matches,56,36,19,5,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,England
Eliaquim Mangala,fr FRA,DF,Everton,26,1991,1.5,60,72,83.3,1299,433,11,14,78.6,43,47,91.5,6,9,66.7,0,0.0,0.0,0.0,0,4,0,0,7,2,,1,1,0,0,0,0,0,0,0,1,3,4,1,Matches,72,68,3,1,0,1,0,2,0,0,0,0,60,1,1,0,0,0,1,0,0,0,1,1,0,0,0,11,2,4,33.3,England
Eliaquim Mangala,fr FRA,DF,Manchester City,26,1991,5.4,316,346,91.3,5253,1824,138,143,96.5,166,173,96.0,9,21,42.9,0,0.0,0.0,0.0,1,10,0,0,15,5,33.3,5,0,0,1,3,2,4,3,1,2,7,24,0,Matches,346,335,10,9,1,0,0,1,0,0,0,0,316,1,4,0,0,0,2,0,0,0,2,3,0,0,0,33,12,10,54.5,England
Elias Kachunga,cd COD,"FW,MF",Huddersfield,25,1992,14.8,231,368,62.8,2834,483,163,212,76.9,54,89,60.7,5,17,29.4,1,0.6,0.5,+0.4,10,6,6,1,24,30,42.1,13,12,5,8,19,11,14,1,13,2,32,9,0,Matches,368,362,6,1,1,0,24,5,0,0,0,0,231,0,33,1,0,0,20,32,5,24,2,26,0,0,0,79,17,35,32.7,England
Emerson Hyndman,us USA,MF,Bournemouth,21,1996,0.6,21,24,87.5,392,67,12,13,92.3,6,7,85.7,3,4,75.0,0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,1,1,2,0,2,1,1,1,0,Matches,24,23,1,1,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,England
Emerson Palmieri,it ITA,DF,Chelsea,22,1994,3.1,133,176,75.6,1790,373,95,108,88.0,27,42,64.3,7,16,43.8,1,0.0,0.1,+1.0,1,2,3,1,5,6,100.0,4,2,0,5,5,0,2,0,2,2,8,10,0,Matches,176,142,34,3,0,0,15,30,1,1,0,0,133,0,3,0,0,0,3,5,0,15,2,4,0,0,0,17,3,1,75.0,England
Emre Can,de GER,MF,Liverpool,23,1994,23.2,1338,1571,85.2,23098,5472,600,662,90.6,591,668,88.5,117,179,65.4,4,3.0,2.4,+1.0,25,136,23,2,137,67,41.9,32,29,6,18,43,25,32,4,28,28,95,37,1,Matches,1571,1542,26,10,11,14,11,14,0,0,0,0,1338,3,19,8,0,0,27,27,0,11,28,54,1,0,0,196,45,49,47.9,England
Eric Bailly,ci CIV,DF,Manchester Utd,23,1994,11.1,368,428,86.0,6857,2226,126,139,90.6,197,211,93.4,35,57,61.4,0,0.2,0.2,-0.2,2,15,2,0,26,17,41.7,10,5,2,5,12,7,11,6,5,25,42,58,1,Matches,428,411,16,15,1,3,0,1,0,0,0,0,368,1,4,2,0,0,10,9,0,0,25,10,0,0,1,58,17,8,68.0,England
Eric Dier,eng ENG,"MF,DF",Tottenham,23,1994,31.4,1949,2285,85.3,38485,13081,670,747,89.7,1003,1107,90.6,251,358,70.1,2,1.7,2.7,+0.3,15,221,25,4,213,61,40.5,15,39,7,17,42,25,32,11,21,48,109,93,7,Matches,2285,2222,58,52,2,19,26,6,0,0,0,0,1949,5,29,4,0,0,23,8,1,26,48,43,0,0,0,170,81,61,57.0,England
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Stoke City,28,1989,25.7,477,688,69.3,6566,1710,272,346,78.6,140,191,73.3,26,51,51.0,5,3.1,2.5,+1.9,20,28,18,4,56,42,28.1,21,16,5,9,32,23,31,3,28,23,65,29,1,Matches,688,670,11,3,1,5,35,5,0,0,0,0,477,7,29,3,0,0,21,24,14,35,23,30,0,0,0,133,60,73,45.1,England
Erik Pieters,nl NED,DF,Stoke City,28,1988,30.2,916,1310,69.9,15616,6670,440,529,83.2,371,516,71.9,88,186,47.3,1,1.5,1.5,-0.5,13,94,22,12,113,71,47.1,43,26,2,24,51,27,70,25,45,61,132,127,5,Matches,1310,1054,248,10,0,4,64,238,0,0,0,0,916,8,39,5,0,0,58,29,2,64,61,47,0,1,0,154,50,45,52.6,England
Ethan Ampadu,wls WAL,DF,Chelsea,16,2000,0.1,19,19,100.0,391,149,5,5,100.0,13,13,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,1,2,0,Matches,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,33.3,England
Ezequiel Schelotto,it ITA,DF,Brighton,28,1989,14.6,448,621,72.1,7630,3180,212,254,83.5,173,250,69.2,48,80,60.0,0,0.6,0.6,-0.6,5,35,8,5,48,20,44.4,14,6,0,12,27,15,7,3,4,19,39,58,2,Matches,621,482,139,6,1,1,33,133,0,0,0,0,448,0,23,3,0,0,8,11,0,33,19,13,0,0,0,74,27,18,60.0,England
Fabian Delph,eng ENG,DF,Manchester City,27,1989,19.3,1662,1801,92.3,24788,6068,977,1012,96.5,567,609,93.1,79,112,70.5,2,1.2,1.4,+0.8,11,129,15,3,132,46,48.6,21,16,9,18,37,19,16,0,16,30,76,42,2,Matches,1801,1607,192,20,0,12,13,172,0,0,0,0,1662,2,15,2,0,0,15,18,0,13,30,34,0,0,0,149,20,31,39.2,England
Federico Fernández,ar ARG,DF,Swansea City,28,1989,29.7,1001,1218,82.2,21296,9597,272,293,92.8,557,646,86.2,165,254,65.0,1,0.7,1.0,+0.3,6,60,4,1,72,40,66.7,30,6,4,20,30,10,35,27,8,38,78,201,1,Matches,1218,1174,44,40,0,10,4,4,0,0,0,0,1001,0,8,5,0,0,29,21,2,4,38,29,0,2,1,129,72,60,54.5,England
Fernandinho,br BRA,MF,Manchester City,32,1985,32.0,2686,2999,89.6,42640,13288,1335,1407,94.9,1083,1190,91.0,167,235,71.1,3,2.8,5.0,+0.2,20,318,31,0,320,62,36.9,22,28,12,24,65,41,38,6,32,47,109,68,2,Matches,2999,2926,65,57,18,15,9,7,1,0,0,0,2686,8,29,7,0,0,41,27,0,9,47,35,0,0,0,207,93,72,56.4,England
Fernando Llorente,es ESP,"FW,MF",Tottenham,32,1985,2.6,60,88,68.2,683,107,42,57,73.7,15,25,60.0,0,2,0.0,0,0.2,0.1,-0.2,4,2,2,0,4,6,50.0,1,2,3,1,2,1,0,0,0,0,6,6,0,Matches,88,87,1,1,0,0,0,0,0,0,0,0,60,0,1,1,0,0,4,4,2,0,0,3,0,0,0,4,14,17,45.2,England
Florent Hadergjonaj,xk KVX,"DF,MF",Huddersfield,23,1994,18.6,595,927,64.2,10632,4759,283,335,84.5,224,352,63.6,75,191,39.3,1,1.5,1.4,-0.5,26,41,28,20,62,21,40.0,7,10,4,12,30,18,22,10,12,17,38,45,0,Matches,927,701,219,11,2,5,98,204,4,0,4,0,595,7,24,3,0,0,17,11,4,98,17,16,0,0,0,94,13,22,37.1,England
Florian Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,826,1082,76.3,17237,7245,282,321,87.9,391,468,83.5,134,253,53.0,2,1.5,1.3,+0.5,7,66,1,0,67,34,46.7,26,8,0,14,30,16,21,15,6,46,80,154,0,Matches,1082,1035,43,40,2,21,4,3,0,0,0,0,826,4,8,3,0,0,17,14,2,4,46,20,0,1,0,128,82,51,61.7,England
Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,21,1995,6.5,182,237,76.8,2441,602,105,127,82.7,58,75,77.3,7,11,63.6,1,0.3,0.6,+0.7,7,9,7,3,18,9,25.0,5,3,1,1,4,3,6,0,6,8,17,8,0,Matches,237,235,2,2,1,2,10,0,0,0,0,0,182,0,10,1,0,0,1,14,1,10,8,6,0,0,0,33,14,11,56.0,England
Francis Coquelin,fr FRA,"MF,DF",Arsenal,26,1991,1.9,79,96,82.3,1304,405,41,47,87.2,24,29,82.8,11,14,78.6,0,0.6,0.0,-0.6,1,8,1,0,11,5,33.3,2,3,0,1,3,2,1,0,1,3,8,2,0,Matches,96,96,0,0,0,1,0,0,0,0,0,0,79,0,2,0,0,0,2,1,0,0,3,4,0,0,0,11,2,2,50.0,England
Fraser Forster,eng ENG,GK,Southampton,29,1988,20.0,253,510,49.6,9072,7775,28,28,100.0,106,107,99.1,119,370,32.2,0,0.0,0.0,0.0,0,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,7,4,Matches,510,313,193,47,0,0,0,0,0,0,0,0,253,4,1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,,England
Freddie Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,5,9,55.6,42,10,5,8,62.5,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9,9,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,England
Gabriel Jesus,br BRA,FW,Manchester City,20,1997,18.5,474,596,79.5,5662,806,302,364,83.0,100,126,79.4,12,16,75.0,3,2.1,2.2,+0.9,18,17,19,0,49,23,13.6,6,10,7,3,22,19,16,0,16,8,31,6,0,Matches,596,569,27,2,7,1,2,3,0,0,0,0,474,0,16,6,0,0,28,18,15,2,8,15,0,0,0,53,21,44,32.3,England
Gareth Barry,eng ENG,MF,West Brom,36,1981,21.4,721,963,74.9,13209,4410,323,374,86.4,282,357,79.0,100,193,51.8,1,1.4,1.3,-0.4,17,113,15,3,126,35,33.3,17,14,4,15,45,30,19,11,8,14,49,34,0,Matches,963,920,38,22,3,11,28,3,12,9,2,0,721,5,11,4,0,0,28,29,1,28,14,19,0,0,0,148,32,36,47.1,England
Gareth McAuley,nir NIR,DF,West Brom,37,1979,5.1,85,130,65.4,1995,1107,24,31,77.4,36,47,76.6,24,44,54.5,0,0.0,0.0,0.0,0,16,2,0,10,8,42.9,6,2,0,3,7,4,7,4,3,11,19,16,0,Matches,130,120,9,6,0,2,1,3,0,0,0,0,85,1,5,0,0,0,2,2,0,1,11,7,0,0,0,26,15,10,60.0,England
Gary Cahill,eng ENG,DF,Chelsea,31,1985,23.2,1194,1347,88.6,21241,8087,458,492,93.1,615,673,91.4,91,133,68.4,0,0.1,0.2,-0.1,3,71,1,0,69,29,47.6,15,9,5,10,21,11,21,14,7,27,56,127,1,Matches,1347,1304,36,26,0,12,0,10,0,0,0,0,1194,7,5,1,1,0,17,17,0,0,27,21,0,0,0,103,91,30,75.2,England
Gaëtan Bong,cm CMR,DF,Brighton,29,1988,24.8,728,1091,66.7,11534,5807,364,438,83.1,291,423,68.8,43,147,29.3,0,0.5,0.5,-0.5,9,69,7,5,85,39,57.7,25,11,3,15,26,11,24,6,18,40,79,81,1,Matches,1091,821,268,4,0,2,53,264,0,0,0,0,728,2,47,2,0,0,16,13,0,53,40,32,0,0,1,140,29,28,50.9,England
Geoff Cameron,us USA,"DF,MF",Stoke City,32,1985,16.9,404,581,69.5,7362,3256,166,191,86.9,187,244,76.6,44,120,36.7,0,0.1,0.3,-0.1,6,39,3,0,48,34,40.7,20,12,2,11,27,16,28,8,20,36,70,68,0,Matches,581,508,68,7,0,5,9,61,0,0,0,0,404,5,10,2,0,0,16,7,0,9,36,21,0,1,0,89,39,31,55.7,England
Georges-Kévin N'Koudou,cm CMR,"MF,FW",Burnley,22,1995,2.5,67,96,69.8,1093,169,32,36,88.9,26,33,78.8,7,15,46.7,0,0.0,0.2,0.0,1,7,0,0,5,7,37.5,5,1,1,3,8,5,4,0,4,1,8,1,0,Matches,96,88,8,1,0,2,13,0,6,2,2,0,67,0,5,1,0,0,4,6,0,13,1,6,0,0,0,21,0,1,0.0,England
Georges-Kévin N'Koudou,cm CMR,MF,Tottenham,22,1995,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,England
Georginio Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,1145,1283,89.2,18447,3622,542,594,91.2,489,533,91.7,71,90,78.9,2,1.2,1.6,+0.8,22,94,10,1,116,34,47.8,13,16,5,11,23,12,20,2,18,25,59,20,0,Matches,1283,1245,29,8,2,8,2,6,1,0,0,0,1145,9,9,1,0,0,13,17,4,2,25,23,0,0,0,173,15,29,34.1,England
Gerard Deulofeu,es ESP,"FW,MF",Watford,23,1994,4.8,110,160,68.8,1602,455,60,80,75.0,31,42,73.8,9,14,64.3,0,0.6,0.4,-0.6,11,12,5,1,13,5,18.2,2,2,1,2,11,9,0,0,0,4,9,3,1,Matches,160,150,9,1,1,0,15,2,6,3,0,1,110,1,10,0,0,0,3,5,1,15,4,3,1,0,0,24,0,6,0.0,England
Glen Johnson,eng ENG,DF,Stoke City,32,1984,6.1,159,242,65.7,3160,1662,67,77,87.0,63,91,69.2,25,59,42.4,0,0.2,0.5,-0.2,4,18,9,2,23,7,25.0,5,2,0,3,12,9,7,2,5,10,17,23,0,Matches,242,187,54,9,0,1,8,45,0,0,0,0,159,1,5,3,0,0,6,5,0,8,10,5,0,0,0,29,6,1,85.7,England
Glenn Murray,eng ENG,FW,Brighton,33,1983,24.4,366,678,54.0,4451,813,212,364,58.2,105,181,58.0,7,26,26.9,0,1.6,1.2,-1.6,17,23,6,0,38,18,11.1,4,11,3,2,18,16,16,4,12,5,23,27,0,Matches,678,656,17,1,4,0,9,0,0,0,0,0,366,5,28,9,0,0,60,50,35,9,5,12,3,0,0,69,115,143,44.6,England
Granit Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,2755,3248,84.8,49833,14812,1175,1279,91.9,1200,1368,87.7,315,473,66.6,7,3.4,5.0,+3.6,39,358,44,1,424,78,37.7,35,40,3,26,69,43,30,9,21,37,115,68,4,Matches,3248,3056,180,73,11,37,102,18,89,48,26,1,2755,12,29,10,0,0,57,42,0,102,37,57,0,0,0,261,46,50,47.9,England
Grzegorz Krychowiak,pl POL,MF,West Brom,27,1990,18.2,641,831,77.1,11378,3332,301,354,85.0,248,303,81.8,70,122,57.4,2,1.8,1.1,+0.2,13,76,9,1,101,39,24.5,18,17,4,12,49,37,23,5,18,45,84,23,0,Matches,831,796,34,16,6,12,18,0,11,5,4,0,641,1,19,2,0,0,31,39,1,18,45,24,0,0,0,125,24,14,63.2,England
Guido Carrillo,ar ARG,FW,Southampton,26,1991,5.0,81,124,65.3,936,171,54,74,73.0,17,27,63.0,2,3,66.7,1,0.4,0.5,+0.6,4,3,3,0,8,5,0.0,0,3,2,0,1,1,4,0,4,0,5,5,0,Matches,124,119,4,0,1,0,0,0,0,0,0,0,81,1,6,0,0,0,7,2,1,0,0,1,0,0,0,17,32,60,34.8,England
Gylfi Sigurðsson,is ISL,"MF,FW",Everton,27,1989,25.1,562,861,65.3,8212,2826,297,360,82.5,176,234,75.2,45,171,26.3,3,3.9,4.6,-0.9,38,58,10,1,77,38,28.1,15,14,9,16,57,41,37,7,30,34,72,36,0,Matches,861,703,152,63,6,0,150,5,75,36,37,0,562,6,40,2,0,0,19,16,1,150,34,26,0,0,0,120,19,39,32.8,England
Hal Robson-Kanu,wls WAL,"FW,MF",West Brom,28,1989,9.2,127,208,61.1,1671,458,76,104,73.1,33,52,63.5,7,21,33.3,0,0.4,0.5,-0.4,8,15,5,2,24,5,0.0,1,2,2,0,13,13,9,3,6,4,9,9,0,Matches,208,198,8,0,1,0,19,3,0,0,0,0,127,2,15,2,1,0,20,25,6,19,4,4,0,0,0,35,24,43,35.8,England
Hamza Choudhury,bd BAN,"MF,DF",Leicester City,19,1997,4.2,139,169,82.2,2428,830,65,72,90.3,53,60,88.3,16,27,59.3,1,0.4,0.0,+0.6,1,21,0,0,16,9,20.0,6,3,0,2,10,8,12,1,11,8,17,4,0,Matches,169,162,6,0,1,5,1,3,0,0,0,0,139,1,2,1,0,0,5,5,0,1,8,5,0,0,0,22,0,1,0.0,England
Harry Arter,ie IRL,MF,Bournemouth,27,1989,10.7,513,592,86.7,9905,2945,175,194,90.2,275,300,91.7,58,88,65.9,0,0.2,0.4,-0.2,3,69,6,0,68,19,26.1,10,7,2,6,23,17,18,5,13,9,28,6,0,Matches,592,563,29,27,1,6,5,1,1,1,0,0,513,0,6,4,0,0,9,15,0,5,9,16,0,0,0,66,6,2,75.0,England
Harry Kane,eng ENG,FW,Tottenham,24,1993,34.2,477,696,68.5,8715,2185,231,301,76.7,153,216,70.8,71,109,65.1,2,2.7,2.4,-0.7,32,53,24,2,94,17,26.7,2,8,7,4,15,11,15,4,11,5,22,19,0,Matches,696,658,28,4,13,26,20,9,1,0,0,0,477,10,30,5,0,0,34,40,42,20,5,12,1,0,0,72,58,78,42.6,England
Harry Maguire,eng ENG,DF,Leicester City,24,1993,38.0,1379,1781,77.4,28888,11021,448,539,83.1,660,769,85.8,240,407,59.0,4,4.1,2.2,-0.1,18,128,8,1,178,63,60.5,47,15,1,26,43,17,35,28,7,48,111,181,1,Matches,1781,1711,59,44,2,29,15,15,0,0,0,0,1379,11,14,7,0,0,34,30,4,15,48,46,0,2,0,269,119,61,66.1,England
Harry Winks,eng ENG,MF,Tottenham,21,1996,8.6,581,655,88.7,10538,2401,251,271,92.6,273,302,90.4,53,66,80.3,1,0.5,0.5,+0.5,10,76,5,2,69,15,50.0,8,5,2,8,16,8,12,2,10,11,26,10,1,Matches,655,641,12,7,4,3,10,1,0,0,0,0,581,2,6,0,0,0,8,7,0,10,11,12,0,0,0,53,4,6,40.0,England
Harvey Barnes,eng ENG,"MF,FW",Leicester City,19,1997,0.1,6,7,85.7,84,16,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7,6,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.0,England
Henri Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,15,26,57.7,215,29,9,10,90.0,4,9,44.4,1,5,20.0,0,0.0,0.0,0.0,0,1,0,0,1,5,40.0,4,1,0,2,5,3,0,0,0,4,9,8,1,Matches,26,24,2,0,0,0,2,0,2,2,0,0,15,0,1,0,0,0,0,0,0,2,4,3,0,0,0,4,2,1,66.7,England
Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,28,1989,8.8,358,485,73.8,5057,1238,222,266,83.5,109,134,81.3,14,44,31.8,4,2.8,2.3,+1.2,16,31,14,2,55,18,23.8,9,7,2,5,21,16,16,2,14,8,26,7,0,Matches,485,460,24,3,7,2,32,3,18,12,3,0,358,1,16,0,0,0,12,17,2,32,8,13,1,1,0,47,9,14,39.1,England
Henrikh Mkhitaryan,am ARM,"MF,FW",Manchester Utd,28,1989,10.2,453,589,76.9,6294,1637,242,276,87.7,140,175,80.0,26,62,41.9,5,3.0,2.1,+2.0,28,39,18,2,61,15,20.0,4,7,4,5,25,20,8,0,8,7,22,3,0,Matches,589,543,44,9,8,6,52,4,29,13,5,0,453,2,21,2,0,0,11,12,2,52,7,11,0,0,0,57,8,8,50.0,England
Heurelho Gomes,br BRA,GK,Watford,36,1981,23.6,446,754,59.2,17194,14524,26,26,100.0,161,163,98.8,259,556,46.6,0,0.0,0.0,0.0,0,10,0,0,0,0,0.0,0,0,0,0,1,1,1,0,1,2,2,15,3,Matches,754,452,293,114,0,1,0,0,0,0,0,0,446,9,0,0,0,0,1,3,0,0,2,0,0,1,0,32,12,0,100.0,England
Hugo Lloris,fr FRA,GK,Tottenham,30,1986,36.0,916,1167,78.5,26371,18330,75,76,98.7,526,528,99.6,315,561,56.1,0,0.0,0.0,0.0,0,9,1,0,0,1,25.0,1,0,0,1,4,3,0,0,0,2,3,34,8,Matches,1167,883,282,55,0,6,0,0,0,0,0,0,916,2,1,1,0,0,1,2,0,0,2,1,0,1,0,53,8,2,80.0,England
Héctor Bellerín,es ESP,DF,Arsenal,22,1995,33.9,1833,2193,83.6,27194,7214,1018,1118,91.1,705,814,86.6,61,116,52.6,3,3.9,5.1,-0.9,32,82,53,10,134,57,48.1,36,12,9,25,52,27,42,8,34,23,80,89,4,Matches,2193,1902,285,4,7,4,64,281,0,0,0,0,1833,6,61,5,0,0,36,7,4,64,23,43,0,2,0,175,35,57,38.0,England
Ibrahim Afellay,nl NED,MF,Stoke City,31,1986,1.8,72,82,87.8,1326,256,29,32,90.6,35,39,89.7,6,8,75.0,0,0.0,0.0,0.0,0,6,0,0,4,3,50.0,0,3,0,1,2,1,1,0,1,1,4,1,0,Matches,82,81,1,0,0,0,0,1,0,0,0,0,72,0,0,1,0,0,1,0,0,0,1,3,0,0,0,15,0,0,,England
