Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Patric,es ESP,DF,Lazio,24,1993,6.6,308,358,86.0,5749,1529,123,137,89.8,133,151,88.1,43,55,78.2,0,0.3,0.4,-0.3,8,21,8,4,23,11,66.7,8,2,1,4,6,2,3,0,3,3,14,32,0,Matches,358,334,21,4,0,3,12,17,0,0,0,0,308,3,3,1,1,0,5,0,2,12,3,6,0,1,0,30,8,7,53.3,Italy
Patrick Cutrone,it ITA,FW,Milan,19,1998,16.7,252,336,75.0,3184,337,166,201,82.6,67,91,73.6,5,10,50.0,1,0.8,0.7,+0.2,14,6,4,0,20,11,10.0,2,7,2,1,10,9,11,1,10,3,14,12,0,Matches,336,308,27,0,0,0,14,2,0,0,0,0,252,1,12,3,0,0,31,18,23,14,3,10,1,0,0,36,12,49,19.7,Italy
Patrik Schick,cz CZE,"FW,MF",Roma,21,1996,11.0,223,290,76.9,2905,444,137,166,82.5,60,77,77.9,6,11,54.5,0,2.3,1.1,-2.3,14,15,8,1,21,9,11.1,1,5,3,1,9,8,14,0,14,2,11,11,0,Matches,290,276,12,0,2,0,7,3,0,0,0,0,223,2,6,0,0,0,20,23,3,7,2,7,0,0,0,46,29,36,44.6,Italy
Paulo Dybala,ar ARG,"MF,FW",Juventus,23,1993,26.1,1132,1361,83.2,18357,3726,567,630,90.0,364,420,86.7,127,186,68.3,3,4.6,4.7,-1.6,54,88,32,4,134,19,12.5,4,10,5,4,32,28,22,0,22,12,31,4,0,Matches,1361,1211,144,30,8,34,92,9,72,11,28,2,1132,6,35,0,0,0,16,74,2,92,12,11,1,0,0,124,6,9,40.0,Italy
Paweł Jaroszyński,pl POL,DF,Chievo,22,1994,9.0,243,409,59.4,4526,1821,110,140,78.6,95,144,66.0,33,95,34.7,0,0.3,0.6,-0.3,5,19,7,7,24,20,50.0,14,5,1,9,18,9,11,4,7,21,41,40,1,Matches,409,304,98,11,0,3,45,84,3,3,0,0,243,7,17,3,0,0,12,4,0,45,21,12,0,0,0,54,11,14,44.0,Italy
Pedro Pereira,pt POR,DF,Genoa,19,1998,4.2,139,200,69.5,2193,669,75,84,89.3,51,74,68.9,11,28,39.3,0,0.1,0.1,-0.1,2,4,2,2,8,5,60.0,2,1,2,3,5,2,5,2,3,5,10,15,0,Matches,200,161,38,0,0,1,16,38,0,0,0,0,139,1,11,2,0,0,7,1,0,16,5,4,0,0,0,22,3,4,42.9,Italy
Pepe Reina,es ESP,GK,Napoli,34,1982,37.0,985,1188,82.9,26363,17747,129,130,99.2,521,525,99.2,332,527,63.0,0,0.5,0.0,-0.5,2,2,0,0,0,1,50.0,1,0,0,1,2,1,0,0,0,0,1,13,2,Matches,1188,877,308,73,0,7,0,0,0,0,0,0,985,3,0,1,0,0,1,3,0,0,0,0,0,0,0,49,5,0,100.0,Italy
Petar Brlek,hr CRO,MF,Genoa,23,1994,2.6,94,116,81.0,1749,428,33,38,86.8,51,63,81.0,10,12,83.3,0,0.1,0.1,-0.1,1,7,1,0,10,9,42.9,4,5,0,3,7,4,0,0,0,1,10,3,0,Matches,116,111,4,3,0,0,2,0,1,0,0,0,94,1,3,1,0,0,4,1,0,2,1,7,0,0,0,12,1,3,25.0,Italy
Pierluigi Gollini,it ITA,GK,Atalanta,22,1995,6.9,164,196,83.7,4788,3380,17,17,100.0,82,82,100.0,65,96,67.7,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,196,130,65,15,0,1,0,0,0,0,0,0,164,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2,0,100.0,Italy
Pietro Iemmello,it ITA,FW,Benevento,25,1992,9.8,160,207,77.3,2379,321,85,103,82.5,52,67,77.6,13,14,92.9,1,1.5,0.6,-0.5,8,11,2,0,11,2,25.0,1,1,0,2,8,6,4,0,4,1,3,11,2,Matches,207,185,21,0,2,0,1,1,0,0,0,0,160,1,4,0,0,0,4,5,12,1,1,2,0,0,0,25,12,17,41.4,Italy
Pietro Pellegri,it ITA,FW,Genoa,16,2001,3.1,36,47,76.6,587,65,12,14,85.7,19,22,86.4,3,5,60.0,0,0.1,0.1,-0.1,4,1,2,1,3,1,0.0,0,0,1,0,5,5,3,0,3,2,3,1,0,Matches,47,40,7,1,0,0,1,0,0,0,0,0,36,0,2,2,0,0,11,4,4,1,2,0,0,0,0,6,5,10,33.3,Italy
Piotr Zieliński,pl POL,"MF,FW",Napoli,23,1994,18.5,1136,1312,86.6,14993,3821,736,799,92.1,259,296,87.5,56,78,71.8,1,2.7,1.9,-1.7,36,120,25,1,149,31,37.5,7,21,3,9,24,15,32,3,29,13,44,19,1,Matches,1312,1293,10,6,4,6,14,4,0,0,0,0,1136,9,29,3,0,0,13,26,2,14,13,19,1,0,0,101,7,29,19.4,Italy
Pol Lirola,es ESP,"DF,FW",Sassuolo,19,1997,22.5,648,947,68.4,11790,5507,303,359,84.4,272,358,76.0,62,182,34.1,2,1.4,1.1,+0.6,18,73,14,9,70,34,57.1,26,6,2,20,35,15,11,4,7,28,62,88,1,Matches,947,766,176,8,2,4,84,168,0,0,0,0,648,5,41,2,0,0,8,15,4,84,28,21,0,0,0,113,17,19,47.2,Italy
Përparim Hetemaj,fi FIN,MF,Chievo,30,1986,26.8,921,1169,78.8,14294,3971,523,581,90.0,294,367,80.1,68,136,50.0,2,1.1,2.0,+0.9,24,74,29,19,100,74,37.2,34,25,15,29,78,49,39,6,33,39,113,47,1,Matches,1169,1144,23,8,3,5,82,11,0,0,0,0,921,2,34,9,0,0,63,86,0,82,39,48,1,1,1,197,18,33,35.3,Italy
Radja Nainggolan,be BEL,MF,Roma,29,1988,29.0,1048,1311,79.9,19146,4906,461,523,88.1,420,508,82.7,135,195,69.2,7,6.2,5.0,+0.8,59,133,42,8,190,49,27.3,14,28,7,9,33,24,18,1,17,18,67,31,1,Matches,1311,1286,22,7,12,28,81,10,3,0,0,1,1048,3,43,8,1,1,40,54,3,81,18,36,0,0,0,197,18,18,50.0,Italy
Rafael,br BRA,GK,Cagliari,35,1982,8.8,146,249,58.6,5289,4649,17,17,100.0,50,52,96.2,79,180,43.9,0,0.0,0.0,0.0,0,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,9,0,Matches,249,127,122,31,0,0,0,0,0,0,0,0,146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,2,0,100.0,Italy
Rafael Tolói,it ITA,DF,Atalanta,26,1990,27.2,1360,1698,80.1,27592,10852,492,565,87.1,631,736,85.7,225,343,65.6,2,1.6,1.3,+0.4,13,129,14,3,149,72,51.5,34,38,0,35,68,33,35,14,21,63,135,119,1,Matches,1698,1545,144,45,3,34,15,99,0,0,0,0,1360,9,21,8,1,1,31,20,3,15,63,40,0,0,0,252,45,36,55.6,Italy
Raffaele Palladino,it ITA,"MF,FW",Genoa,33,1984,2.6,71,96,74.0,1318,322,25,31,80.6,42,49,85.7,4,12,33.3,0,0.7,0.6,-0.7,8,3,5,3,9,1,0.0,1,0,0,0,1,1,0,0,0,1,2,0,0,Matches,96,93,2,0,0,1,14,0,2,1,0,0,71,1,6,1,0,0,4,0,0,14,1,1,0,0,0,11,0,2,0.0,Italy
Rafik Zekhnini,no NOR,FW,Fiorentina,19,1998,0.1,4,5,80.0,29,9,4,4,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Italy
Rafinha,br BRA,MF,Inter,24,1993,11.6,665,759,87.6,10113,1955,333,360,92.5,261,293,89.1,34,46,73.9,2,2.5,1.8,-0.5,29,55,20,3,93,14,18.8,1,10,3,3,16,13,15,0,15,7,21,9,0,Matches,759,729,26,9,0,3,17,5,1,0,1,0,665,4,9,1,0,0,13,28,1,17,7,9,1,0,0,70,9,12,42.9,Italy
Raman Chibsah,gh GHA,MF,Benevento,24,1993,11.6,372,420,88.6,5922,1389,172,181,95.0,159,181,87.8,22,26,84.6,0,0.6,0.3,-0.6,9,33,3,1,25,20,28.6,10,7,3,4,14,10,13,2,11,4,24,16,0,Matches,420,409,10,8,2,0,3,2,0,0,0,0,372,1,10,4,0,0,21,10,0,3,4,13,0,1,0,59,7,14,33.3,Italy
Raúl Albiol,es ESP,DF,Napoli,31,1985,30.5,2241,2510,89.3,46557,17325,726,774,93.8,1055,1153,91.5,418,517,80.9,1,1.3,1.1,-0.3,7,186,4,0,231,29,68.4,15,14,0,13,19,6,18,13,5,32,61,129,1,Matches,2510,2458,48,47,0,63,3,1,0,0,0,0,2241,4,14,7,0,0,28,18,2,3,32,19,0,0,0,216,92,51,64.3,Italy
Remo Freuler,ch SUI,MF,Atalanta,25,1992,33.4,1945,2252,86.4,31382,8570,905,1003,90.2,812,899,90.3,128,190,67.4,2,3.8,3.2,-1.8,48,213,34,4,271,89,32.9,35,41,13,27,82,55,46,13,33,28,117,37,2,Matches,2252,2135,103,63,2,15,44,23,17,1,12,1,1945,14,25,4,1,0,39,46,1,44,28,62,0,0,0,255,27,29,48.2,Italy
Riad Bajić,ba BIH,"FW,MF",Udinese,23,1994,0.9,13,19,68.4,238,72,5,9,55.6,7,7,100.0,1,1,100.0,0,0.2,0.2,-0.2,2,3,1,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches,19,19,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3,40.0,Italy
Ricardo Centurión,ar ARG,"MF,FW",Genoa,24,1993,0.6,13,21,61.9,153,67,9,12,75.0,3,4,75.0,0,1,0.0,0,0.0,0.1,0.0,0,0,1,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,21,19,1,1,0,0,1,0,0,0,0,0,13,1,1,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,,Italy
Ricardo Rodríguez,ch SUI,DF,Milan,24,1992,33.4,1739,2090,83.2,30510,9373,809,858,94.3,722,840,86.0,173,300,57.7,0,1.9,2.5,-1.9,24,161,30,18,199,48,64.3,24,18,6,18,28,10,36,6,30,33,81,93,3,Matches,2090,1837,244,29,0,43,120,214,1,1,0,0,1739,9,46,5,1,1,37,27,2,120,33,29,0,1,0,177,33,33,50.0,Italy
Riccardo Meggiorini,it ITA,FW,Chievo,31,1985,8.7,118,209,56.5,1483,437,75,108,69.4,30,63,47.6,1,10,10.0,0,1.1,0.6,-1.1,4,11,2,1,21,9,16.7,3,6,0,1,6,5,12,3,9,2,11,9,0,Matches,209,202,3,1,0,0,12,0,0,0,0,0,118,4,6,2,0,0,17,26,14,12,2,6,0,0,0,24,32,39,45.1,Italy
Riccardo Montolivo,it ITA,MF,Milan,32,1985,12.1,590,714,82.6,10859,3287,233,261,89.3,275,321,85.7,65,103,63.1,1,0.5,0.9,+0.5,12,74,12,1,82,29,29.2,11,15,3,7,24,17,17,4,13,19,48,15,0,Matches,714,683,26,21,1,10,3,5,0,0,0,0,590,5,7,3,1,0,15,11,0,3,19,21,0,0,0,76,9,9,50.0,Italy
Riccardo Orsolini,it ITA,"MF,FW",Atalanta,20,1997,1.4,38,55,69.1,527,102,18,24,75.0,15,18,83.3,1,6,16.7,0,0.5,0.3,-0.5,4,1,1,0,4,3,100.0,3,0,0,1,1,0,1,0,1,0,3,0,0,Matches,55,51,4,1,0,0,7,1,2,1,1,0,38,0,2,0,0,0,5,3,2,7,0,2,1,0,0,7,3,3,50.0,Italy
Riccardo Orsolini,it ITA,"FW,DF",Bologna,20,1997,3.8,76,113,67.3,1317,401,38,49,77.6,29,43,67.4,7,16,43.8,1,1.0,0.6,0.0,5,7,3,2,10,5,20.0,4,1,0,1,5,4,2,1,1,3,8,4,0,Matches,113,107,5,0,0,0,10,5,0,0,0,0,76,1,2,0,0,0,7,9,2,10,3,5,0,0,0,17,6,6,50.0,Italy
Riccardo Saponara,it ITA,"MF,FW",Fiorentina,25,1991,10.0,347,444,78.2,5691,2042,179,204,87.7,114,142,80.3,36,57,63.2,4,4.1,2.9,-0.1,36,49,20,1,85,12,18.2,2,8,2,2,11,9,3,1,2,1,13,5,0,Matches,444,423,19,5,8,6,24,1,13,3,7,2,347,2,15,3,0,0,15,21,1,24,1,8,0,0,0,63,9,5,64.3,Italy
Rick Karsdorp,nl NED,DF,Roma,22,1995,0.9,48,63,76.2,791,139,24,27,88.9,18,23,78.3,4,8,50.0,0,0.0,0.0,0.0,0,3,1,0,4,1,,1,0,0,0,0,0,0,0,0,1,2,0,0,Matches,63,51,11,1,0,0,2,10,0,0,0,0,48,1,2,0,0,0,0,1,0,2,1,1,0,0,0,3,0,1,0.0,Italy
Ricky Álvarez,ar ARG,MF,Sampdoria,29,1988,3.0,134,179,74.9,1971,511,82,97,84.5,44,55,80.0,7,18,38.9,1,0.5,0.6,+0.5,6,9,6,2,13,4,25.0,1,3,0,1,4,3,5,0,5,2,6,3,0,Matches,179,162,16,3,0,0,21,2,10,6,2,0,134,1,5,0,0,0,5,4,0,21,2,2,0,0,0,15,6,8,42.9,Italy
Roberto Gagliardini,it ITA,MF,Inter,23,1994,22.1,1238,1473,84.0,19436,5252,640,715,89.5,460,532,86.5,89,136,65.4,0,1.4,1.2,-1.4,17,131,16,1,137,63,37.0,28,29,6,20,54,34,18,3,15,45,108,32,2,Matches,1473,1428,35,32,4,9,13,3,0,0,0,0,1238,10,18,8,0,0,47,35,1,13,45,45,0,0,0,147,61,29,67.8,Italy
Roberto Inglese,it ITA,FW,Chievo,25,1991,30.9,366,566,64.7,4799,855,221,294,75.2,98,166,59.0,16,33,48.5,1,2.4,2.0,-1.4,26,19,14,3,44,31,23.3,13,9,9,7,30,23,21,2,19,8,39,17,1,Matches,566,552,9,0,0,1,19,0,0,0,0,0,366,5,21,3,0,0,39,36,49,19,8,21,1,0,0,70,91,101,47.4,Italy
Robin Gosens,de GER,DF,Atalanta,23,1994,16.1,684,871,78.5,10491,3826,372,416,89.4,261,329,79.3,35,84,41.7,2,1.9,1.2,+0.1,16,58,21,6,87,61,58.7,35,22,4,27,46,19,17,2,15,22,83,40,0,Matches,871,743,123,11,1,3,38,112,0,0,0,0,684,5,20,1,0,0,21,15,6,38,22,46,1,0,0,93,12,11,52.2,Italy
Rodrigo Bentancur,uy URU,MF,Juventus,20,1997,6.5,466,530,87.9,7376,1863,226,247,91.5,186,206,90.3,32,41,78.0,0,0.3,0.5,-0.3,8,33,2,0,33,18,12.5,10,7,1,2,16,14,5,1,4,3,21,14,0,Matches,530,519,10,8,1,3,1,1,1,0,0,0,466,1,8,0,0,0,14,12,0,1,3,11,0,0,0,48,11,5,68.8,Italy
Rodrigo De Paul,ar ARG,"FW,MF",Udinese,23,1994,25.8,778,1128,69.0,14674,4732,349,433,80.6,298,399,74.7,117,226,51.8,8,7.6,5.5,+0.4,67,100,46,16,145,31,12.5,10,17,4,4,32,28,34,1,33,16,47,8,0,Matches,1128,970,148,45,12,14,165,17,77,34,28,0,778,10,50,4,0,0,33,63,2,165,16,18,0,0,0,123,4,18,18.2,Italy
Rodrigo Palacio,ar ARG,"FW,MF",Bologna,35,1982,22.9,486,700,69.4,7485,1118,268,341,78.6,155,221,70.1,39,64,60.9,2,3.2,3.0,-1.2,34,24,22,8,42,25,35.7,6,12,7,10,28,18,16,2,14,12,37,14,0,Matches,700,678,21,1,3,6,58,10,0,0,0,0,486,1,38,9,0,0,42,52,18,58,12,18,0,0,0,68,51,76,40.2,Italy
Rogério,br BRA,DF,Sassuolo,19,1998,10.1,319,451,70.7,6383,3160,115,139,82.7,144,192,75.0,54,94,57.4,0,0.4,0.5,-0.4,8,38,8,7,44,18,46.7,10,5,3,7,15,8,11,1,10,9,27,31,0,Matches,451,374,70,8,2,2,26,62,0,0,0,0,319,7,15,4,0,0,11,16,0,26,9,14,0,0,0,82,4,5,44.4,Italy
Rolando Aarons,eng ENG,"MF,FW",Hellas Verona,21,1995,5.7,87,120,72.5,1174,325,50,60,83.3,25,35,71.4,4,8,50.0,0,0.2,0.1,-0.2,3,8,7,1,17,13,14.3,4,4,5,1,7,6,3,1,2,2,15,0,0,Matches,120,110,10,4,0,0,10,4,0,0,0,0,87,0,5,0,0,0,9,11,0,10,2,8,0,0,0,19,9,15,37.5,Italy
Rolando Mandragora,it ITA,MF,Crotone,20,1997,36.0,1084,1377,78.7,18783,5949,472,563,83.8,463,560,82.7,99,160,61.9,0,1.6,2.4,-1.6,24,109,13,3,159,91,37.7,48,34,9,26,69,43,41,13,28,86,177,75,0,Matches,1377,1287,82,60,3,9,42,2,20,15,1,0,1084,8,22,8,0,0,54,58,2,42,86,60,0,1,0,213,64,70,47.8,Italy
Ryder Matos,br BRA,"FW,MF",Hellas Verona,24,1993,10.9,210,272,77.2,2647,571,131,151,86.8,59,75,78.7,5,14,35.7,1,0.9,0.9,+0.1,6,14,4,1,18,18,44.4,11,5,2,4,9,5,5,0,5,3,21,9,1,Matches,272,255,17,3,1,0,19,6,1,0,0,0,210,0,18,1,0,0,10,31,9,19,3,15,0,0,0,46,10,32,23.8,Italy
Ryder Matos,br BRA,MF,Udinese,24,1993,1.9,37,50,74.0,605,99,16,19,84.2,19,26,73.1,2,4,50.0,0,0.1,0.0,-0.1,1,2,0,0,4,3,100.0,1,1,1,1,1,0,2,0,2,2,5,3,0,Matches,50,50,0,0,0,0,3,0,0,0,0,0,37,0,1,0,0,0,2,3,0,3,2,1,0,0,0,8,1,3,25.0,Italy
Rômulo,it ITA,"MF,DF",Hellas Verona,30,1987,35.2,1168,1593,73.3,18297,6196,649,748,86.8,389,516,75.4,84,208,40.4,5,3.6,3.0,+1.4,50,99,33,21,121,58,24.1,23,29,6,13,54,41,29,2,27,43,101,41,0,Matches,1593,1347,240,56,2,12,193,116,60,18,35,0,1168,6,63,7,0,0,30,30,4,193,43,44,0,0,0,220,8,27,22.9,Italy
Salvatore Sirigu,it ITA,GK,Torino,30,1987,37.0,926,1310,70.7,28738,20558,78,78,100.0,441,453,97.4,404,770,52.5,0,0.0,0.0,0.0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,35,3,Matches,1310,867,439,120,0,3,0,0,0,0,0,0,926,4,2,2,0,0,0,5,0,0,1,0,0,0,0,51,13,1,92.9,Italy
Sami Khedira,de GER,MF,Juventus,30,1987,21.2,842,978,86.1,13319,2868,430,478,90.0,327,360,90.8,54,67,80.6,2,1.2,1.3,+0.8,16,58,3,0,83,14,8.7,1,9,4,2,23,21,13,3,10,20,34,20,0,Matches,978,950,24,12,1,8,12,11,0,0,0,0,842,4,22,1,0,0,14,7,6,12,20,9,0,0,0,77,19,11,63.3,Italy
Samir Handanović,si SVN,GK,Inter,33,1984,38.0,943,1121,84.1,23448,17753,198,198,100.0,495,502,98.6,250,420,59.5,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,7,1,Matches,1121,751,369,57,0,1,0,0,0,0,0,0,943,1,0,0,0,0,1,2,0,0,0,0,0,1,1,37,9,0,100.0,Italy
Samir Santos,br BRA,DF,Udinese,22,1994,28.5,1120,1370,81.8,21634,7627,372,424,87.7,617,680,90.7,117,227,51.5,0,0.1,0.3,-0.1,4,72,5,2,108,55,50.0,35,17,3,19,38,19,33,16,17,75,130,161,1,Matches,1370,1201,164,35,0,4,20,128,1,0,1,0,1120,5,21,7,1,0,38,40,1,20,75,38,0,0,2,130,42,29,59.2,Italy
Samuel Armenteros,se SWE,FW,Benevento,27,1990,4.8,63,85,74.1,768,153,35,48,72.9,19,26,73.1,1,2,50.0,0,0.0,0.3,0.0,1,4,1,0,8,4,0.0,1,3,0,0,3,3,1,1,0,1,5,3,0,Matches,85,70,15,0,0,0,1,0,0,0,0,0,63,0,0,1,0,0,8,3,9,1,1,2,0,0,0,7,7,18,28.0,Italy
Samuel Bastien,cd COD,MF,Chievo,20,1996,15.1,394,481,81.9,6173,1192,196,226,86.7,146,164,89.0,31,48,64.6,0,0.3,0.4,-0.3,7,26,4,2,34,17,30.4,7,8,2,7,23,16,23,2,21,18,35,25,0,Matches,481,472,8,2,1,6,12,5,0,0,0,0,394,1,11,4,1,1,17,15,3,12,18,13,0,0,0,74,15,28,34.9,Italy
Samuel Gustafson,se SWE,"MF,FW",Torino,22,1995,0.9,24,35,68.6,307,122,16,20,80.0,5,8,62.5,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,0,3,33.3,3,0,0,1,3,2,2,0,2,0,3,0,0,Matches,35,34,1,1,0,0,1,0,0,0,0,0,24,0,2,0,0,0,3,0,0,1,0,2,0,0,0,4,0,1,0.0,Italy
Samuel Souprayen,fr FRA,DF,Hellas Verona,28,1989,17.6,693,850,81.5,10952,4095,361,389,92.8,252,305,82.6,56,118,47.5,0,0.4,0.5,-0.4,7,42,8,3,59,29,63.2,25,3,1,12,19,7,18,9,9,22,51,67,1,Matches,850,710,137,20,1,4,13,117,0,0,0,0,693,3,12,3,1,1,19,14,0,13,22,19,0,1,1,95,22,22,50.0,Italy
Sandro,br BRA,MF,Benevento,28,1989,12.8,627,709,88.4,9829,2700,305,334,91.3,259,286,90.6,35,50,70.0,0,0.3,0.3,-0.3,5,34,4,0,49,29,66.7,15,13,1,12,18,6,23,16,7,18,47,43,1,Matches,709,702,7,6,0,1,1,0,1,0,0,0,627,0,6,4,0,0,25,14,2,1,18,21,0,1,0,70,14,15,48.3,Italy
Santiago Gentiletti,ar ARG,DF,Genoa,32,1985,3.2,217,242,89.7,4122,1678,76,80,95.0,122,132,92.4,18,27,66.7,0,0.0,0.1,0.0,0,30,1,0,33,4,16.7,4,0,0,1,6,5,1,0,1,3,7,11,1,Matches,242,224,18,2,0,2,2,16,0,0,0,0,217,0,0,2,0,0,7,1,0,2,3,3,0,0,0,18,5,3,62.5,Italy
Saphir Taïder,dz ALG,MF,Bologna,25,1992,4.3,196,218,89.9,3592,783,80,85,94.1,80,92,87.0,29,31,93.5,1,0.2,0.4,+0.8,4,14,3,0,19,6,50.0,4,2,0,1,2,1,3,2,1,1,7,4,0,Matches,218,214,4,3,2,3,4,0,1,0,0,0,196,0,4,0,0,0,5,10,0,4,1,2,0,0,0,21,5,3,62.5,Italy
Sauli Väisänen,fi FIN,DF,SPAL,23,1994,6.0,238,266,89.5,4514,1746,94,105,89.5,118,124,95.2,26,35,74.3,0,0.0,0.1,0.0,1,14,1,0,17,12,75.0,9,3,0,6,8,2,5,4,1,13,25,26,0,Matches,266,260,6,4,0,3,0,2,0,0,0,0,238,0,2,1,0,0,14,2,0,0,13,9,0,2,0,20,6,12,33.3,Italy
Sebastien De Maio,fr FRA,DF,Bologna,30,1987,22.8,921,1135,81.1,19737,7366,262,302,86.8,497,555,89.5,160,260,61.5,0,0.4,0.4,-0.4,5,63,4,0,71,26,40.0,15,11,0,10,25,15,35,18,17,36,62,147,0,Matches,1135,1045,89,42,0,23,2,47,0,0,0,0,921,1,14,7,0,0,31,6,2,2,36,17,0,0,1,87,36,30,54.5,Italy
Sebastián Cristóforo,uy URU,MF,Fiorentina,23,1993,3.0,156,193,80.8,2328,687,87,101,86.1,55,63,87.3,6,13,46.2,0,0.4,0.3,-0.4,2,11,2,0,18,16,47.4,6,8,2,9,19,10,4,0,4,4,20,6,0,Matches,193,183,9,2,1,1,2,0,0,0,0,0,156,1,5,1,0,0,7,8,0,2,4,12,0,0,0,28,5,4,55.6,Italy
Seko Fofana,ci CIV,MF,Udinese,22,1995,20.8,758,911,83.2,13248,3484,363,415,87.5,306,355,86.2,73,98,74.5,0,1.1,0.6,-1.1,17,69,7,1,90,20,20.0,8,12,0,4,20,16,17,3,14,27,47,26,1,Matches,911,900,8,5,1,12,9,3,0,0,0,0,758,3,13,4,1,0,27,15,0,9,27,17,2,0,0,165,9,10,47.4,Italy
Senad Lulić,ba BIH,"DF,MF",Lazio,31,1986,27.0,1108,1487,74.5,18728,5738,557,645,86.4,370,505,73.3,133,223,59.6,4,3.9,2.8,+0.1,38,80,33,20,112,66,26.3,32,22,12,21,80,59,32,4,28,36,102,39,0,Matches,1487,1279,197,19,4,20,90,174,2,1,0,0,1108,11,45,8,1,1,47,45,9,90,36,40,1,0,1,220,26,21,55.3,Italy
Senna Miangue,be BEL,"DF,FW",Cagliari,20,1997,8.9,271,405,66.9,4698,2114,125,152,82.2,114,168,67.9,30,70,42.9,1,1.3,1.5,-0.3,11,17,13,10,30,7,42.9,4,2,1,3,7,4,8,1,7,7,14,35,0,Matches,405,293,111,4,0,1,44,107,0,0,0,0,271,1,17,3,1,1,16,3,2,44,7,5,0,0,0,32,13,7,65.0,Italy
Sergej Milinković-Savić,rs SRB,MF,Lazio,22,1995,31.6,1416,1811,78.2,22899,6794,742,869,85.4,490,594,82.5,131,218,60.1,4,5.8,5.5,-1.8,52,171,44,1,226,55,25.0,11,34,10,13,52,39,29,6,23,33,88,36,1,Matches,1811,1768,35,20,16,26,38,14,1,0,1,0,1416,8,47,8,0,0,58,52,9,38,33,39,2,0,0,218,95,76,55.6,Italy
Sergio Floccari,it ITA,FW,SPAL,35,1981,9.8,188,262,71.8,2846,393,107,135,79.3,59,85,69.4,11,17,64.7,0,0.3,0.6,-0.3,6,10,5,1,15,13,54.5,7,5,1,6,11,5,6,1,5,2,15,6,0,Matches,262,249,12,3,1,4,10,1,0,0,0,0,188,1,11,0,0,0,15,23,11,10,2,9,1,0,0,33,25,56,30.9,Italy
Sergio Pellissier,it ITA,FW,Chievo,38,1979,6.2,77,112,68.8,945,92,50,67,74.6,21,33,63.6,1,3,33.3,0,0.6,0.6,-0.6,8,1,0,0,2,6,33.3,1,3,2,1,3,2,3,0,3,1,7,2,0,Matches,112,111,1,0,0,0,3,0,0,0,0,0,77,0,1,1,0,0,6,11,8,3,1,2,0,0,0,13,19,25,43.2,Italy
Silvan Widmer,ch SUI,"DF,FW",Udinese,24,1993,18.1,681,962,70.8,12078,4691,322,375,85.9,291,404,72.0,65,146,44.5,2,2.0,1.4,0.0,14,50,22,12,78,45,55.0,30,15,0,22,40,18,22,5,17,28,73,59,0,Matches,962,792,164,9,0,3,72,154,1,1,0,0,681,6,23,2,0,0,12,17,2,72,28,32,0,0,0,107,28,26,51.9,Italy
Simeon Nwankwo,ng NGA,FW,Crotone,25,1992,13.5,206,317,65.0,2698,461,125,174,71.8,53,82,64.6,8,12,66.7,1,0.6,0.5,+0.4,16,22,4,0,24,12,8.3,1,5,6,1,12,11,16,3,13,1,13,20,0,Matches,317,308,9,0,0,0,3,1,0,0,0,0,206,0,18,1,0,0,29,28,10,3,1,9,0,0,0,46,52,50,51.0,Italy
