Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Diego Costa,es ESP,FW,Atlético Madrid,28,1988,11.6,237,316,75.0,2810,422,157,193,81.3,44,55,80.0,8,13,61.5,3,2.4,1.3,+0.6,13,11,9,1,16,17,26.7,2,10,5,4,15,11,14,4,10,5,22,3,0,Matches,316,311,4,0,3,2,2,0,0,0,0,0,237,1,16,7,1,1,22,19,19,2,5,11,1,0,0,26,25,33,43.1,Spain
Diego Godín,uy URU,DF,Atlético Madrid,31,1986,28.4,1044,1217,85.8,21290,9039,354,390,90.8,508,552,92.0,165,249,66.3,0,0.6,0.6,-0.6,6,46,1,0,55,50,55.3,37,11,2,26,47,21,33,20,13,59,109,145,1,Matches,1217,1140,76,71,1,11,0,5,0,0,0,0,1044,1,6,6,0,0,46,26,5,0,59,33,0,1,0,135,54,28,65.9,Spain
Diego González,es ESP,DF,Málaga,22,1995,15.9,408,561,72.7,7452,2373,161,188,85.6,199,252,79.0,40,102,39.2,0,0.6,0.5,-0.6,3,26,4,1,22,27,69.2,20,7,0,18,26,8,25,10,15,19,46,69,0,Matches,561,475,81,13,1,2,7,68,0,0,0,0,408,5,5,5,0,0,27,3,1,7,19,19,0,1,0,49,34,27,55.7,Spain
Diego Llorente,es ESP,DF,Real Sociedad,23,1993,25.8,1360,1532,88.8,27297,8582,459,498,92.2,690,733,94.1,194,268,72.4,0,0.0,0.2,0.0,0,81,4,0,89,30,62.1,16,13,1,18,29,11,41,18,23,43,73,96,0,Matches,1532,1481,46,42,0,27,3,4,0,0,0,0,1360,5,10,9,1,1,35,27,0,3,43,22,0,2,0,147,63,51,55.3,Spain
Diego López,es ESP,GK,Espanyol,35,1981,9.5,147,270,54.4,5175,4340,10,10,100.0,60,63,95.2,76,195,39.0,0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,Matches,270,153,117,25,0,0,0,0,0,0,0,0,147,0,1,1,0,0,1,1,0,0,0,0,0,0,0,6,1,0,100.0,Spain
Diego Rico,es ESP,DF,Leganés,24,1993,24.8,892,1329,67.1,15813,8615,442,531,83.2,336,482,69.7,101,230,43.9,2,3.5,3.1,-1.5,27,83,28,14,107,68,67.9,37,21,10,36,53,17,30,6,24,76,144,61,0,Matches,1329,967,352,56,0,12,125,270,26,8,15,0,892,10,56,9,1,1,37,43,4,125,76,43,0,3,0,183,28,20,58.3,Spain
Diego Rolán,uy URU,"FW,MF",Málaga,24,1993,21.6,472,606,77.9,6500,1331,296,347,85.3,119,157,75.8,29,49,59.2,0,1.3,1.0,-1.3,20,37,17,3,57,33,20.5,7,13,13,9,44,35,18,1,17,12,45,9,0,Matches,606,568,36,2,3,2,27,5,1,0,0,0,472,2,18,0,0,0,28,48,19,27,12,25,1,0,0,107,11,41,21.2,Spain
Dimitris Siovas,gr GRE,DF,Leganés,28,1988,22.9,547,744,73.5,10832,3917,188,228,82.5,275,340,80.9,76,153,49.7,1,0.7,0.1,+0.3,2,21,1,0,44,48,63.0,43,5,0,29,46,17,27,12,15,62,110,89,0,Matches,744,704,35,27,0,4,2,8,0,0,0,0,547,5,5,9,1,1,28,15,2,2,62,33,0,0,0,169,62,27,69.7,Spain
Djené,tg TOG,DF,Getafe,25,1991,36.0,688,992,69.4,14079,6009,225,269,83.6,346,443,78.1,107,240,44.6,0,0.2,0.5,-0.2,3,47,4,1,60,87,65.4,71,15,1,34,52,18,33,14,19,78,165,190,1,Matches,992,925,56,52,2,8,10,4,0,0,0,0,688,11,9,9,0,0,52,26,1,10,78,65,1,1,0,245,70,52,57.4,Spain
Douglas Luiz,br BRA,"MF,FW",Girona,19,1998,3.4,107,144,74.3,1776,502,54,65,83.1,42,52,80.8,9,18,50.0,0,0.7,0.8,-0.7,3,11,0,0,18,10,27.3,4,6,0,3,11,8,1,0,1,4,14,0,0,Matches,144,133,8,4,0,4,8,1,3,3,0,0,107,3,3,3,0,0,13,8,0,8,4,9,0,0,0,24,3,6,33.3,Spain
Dídac Vilà,es ESP,"DF,MF",Espanyol,28,1989,8.1,318,418,76.1,5439,1636,164,184,89.1,115,145,79.3,30,58,51.7,0,0.9,0.6,-0.9,8,23,8,4,33,29,72.2,15,9,5,13,18,5,14,3,11,14,43,27,0,Matches,418,355,61,8,0,8,24,51,2,0,2,0,318,2,14,3,0,0,14,13,1,24,14,26,0,0,0,43,13,8,61.9,Spain
Edu Expósito,es ESP,"MF,FW",La Coruña,20,1996,1.1,45,52,86.5,766,174,21,24,87.5,19,20,95.0,4,5,80.0,0,0.0,0.0,0.0,0,4,0,0,3,1,0.0,0,0,1,0,1,1,1,0,1,2,3,2,0,Matches,52,52,0,0,0,0,0,0,0,0,0,0,45,0,2,1,0,0,2,1,0,0,2,0,0,0,0,8,0,1,0.0,Spain
Eloi Amagat,es ESP,MF,Girona,32,1985,0.2,8,9,88.9,176,49,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,9,9,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Spain
Emanuel Cecchini,ar ARG,"MF,DF",Málaga,20,1996,0.3,13,16,81.3,183,52,11,11,100.0,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,3,66.7,2,1,0,2,3,1,0,0,0,2,5,2,0,Matches,16,16,0,0,0,0,0,0,0,0,0,0,13,0,2,2,0,0,2,0,0,0,2,1,0,0,0,2,0,1,0.0,Spain
Emiliano Martínez,ar ARG,GK,Getafe,24,1992,5.0,70,153,45.8,3597,3322,2,2,100.0,11,11,100.0,57,137,41.6,0,0.0,0.0,0.0,0,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches,153,81,70,22,0,0,0,0,0,0,0,0,70,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,50.0,Spain
Emmanuel Boateng,gh GHA,FW,Levante,21,1996,14.2,143,228,62.7,1890,358,99,138,71.7,31,58,53.4,7,9,77.8,0,1.3,0.4,-1.3,7,18,7,0,21,4,0.0,0,0,4,0,6,6,8,1,7,5,9,17,0,Matches,228,207,17,0,0,0,3,0,0,0,0,0,143,4,4,5,0,0,41,37,9,3,5,3,1,1,0,35,73,64,53.3,Spain
Emre Mor,tr TUR,"FW,MF",Celta Vigo,20,1997,7.4,189,292,64.7,3004,654,106,135,78.5,57,84,67.9,18,42,42.9,2,2.2,2.1,-0.2,14,13,12,6,17,14,54.5,6,7,1,6,11,5,7,1,6,4,18,7,0,Matches,292,271,18,3,1,2,41,1,14,6,3,0,189,3,16,4,0,0,10,22,2,41,4,7,0,0,0,44,1,3,25.0,Spain
Emre Çolak,tr TUR,MF,La Coruña,26,1991,16.1,683,881,77.5,11741,3873,357,407,87.7,209,256,81.6,91,160,56.9,1,4.0,4.1,-3.0,38,109,33,6,144,24,25.0,4,14,6,7,28,21,7,1,6,7,31,5,1,Matches,881,805,69,24,9,20,70,12,30,15,11,0,683,7,20,4,0,0,20,24,2,70,7,19,0,0,0,110,1,16,5.9,Spain
Eneko Bóveda,es ESP,DF,Athletic Club,28,1988,5.8,203,293,69.3,3153,1225,121,142,85.2,63,101,62.4,15,39,38.5,1,0.2,0.2,+0.8,4,14,4,3,18,12,45.5,7,4,1,5,11,6,3,0,3,14,26,14,0,Matches,293,225,68,6,0,0,19,62,0,0,0,0,203,0,7,1,0,0,11,1,1,19,14,11,0,0,0,26,8,7,53.3,Spain
Eneko Bóveda,es ESP,DF,La Coruña,28,1988,7.4,212,284,74.6,4237,1316,71,90,78.9,98,121,81.0,36,54,66.7,0,0.0,0.0,0.0,0,9,1,0,14,24,61.5,13,10,1,8,13,5,18,7,11,16,40,36,2,Matches,284,255,29,6,0,3,3,23,0,0,0,0,212,0,10,2,0,0,10,3,0,3,16,16,0,0,1,30,17,18,48.6,Spain
Enes Ünal,tr TUR,FW,Levante,20,1997,6.6,104,140,74.3,1173,195,71,94,75.5,24,34,70.6,0,1,0.0,1,0.5,0.2,+0.5,5,7,1,0,9,6,10.0,2,2,2,1,10,9,7,1,6,2,8,5,0,Matches,140,126,14,1,0,0,0,0,0,0,0,0,104,0,1,0,0,0,10,10,4,0,2,6,0,0,0,7,15,25,37.5,Spain
Enes Ünal,tr TUR,FW,Villarreal,20,1997,12.5,205,286,71.7,2352,582,146,179,81.6,43,65,66.2,3,5,60.0,2,1.7,1.6,+0.3,9,12,3,0,19,9,0.0,0,4,5,0,12,12,16,3,13,4,13,11,0,Matches,286,274,11,0,2,1,5,0,0,0,0,0,205,1,14,1,0,0,32,25,9,5,4,5,0,0,0,32,41,47,46.6,Spain
Enis Bardhi,mk MKD,MF,Levante,22,1995,17.6,520,683,76.1,9176,2631,252,295,85.4,183,220,83.2,63,118,53.4,1,1.3,1.3,-0.3,23,83,8,0,91,39,26.3,14,16,9,10,38,28,11,0,11,16,55,7,0,Matches,683,602,78,27,2,15,55,6,42,15,15,3,520,3,14,8,0,0,39,25,3,55,16,26,0,0,0,93,4,15,21.1,Spain
Enric Saborit,es ESP,DF,Athletic Club,25,1992,15.9,524,707,74.1,9157,2571,244,288,84.7,228,294,77.6,47,92,51.1,1,0.5,0.5,+0.5,6,32,11,3,40,50,65.5,31,17,2,19,29,10,17,5,12,24,74,55,0,Matches,707,553,151,10,0,4,36,141,0,0,0,0,524,3,18,5,0,0,20,13,1,36,24,27,0,0,0,86,22,10,68.8,Spain
Enzo Zidane,es ESP,MF,Alavés,22,1995,0.8,17,30,56.7,223,54,9,15,60.0,6,10,60.0,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,3,2,,2,0,0,0,0,0,0,0,0,0,2,1,0,Matches,30,30,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,2,0,0,0,8,0,3,0.0,Spain
Erick Cabaco,uy URU,DF,Levante,22,1995,11.6,232,324,71.6,4950,2263,71,82,86.6,123,144,85.4,34,87,39.1,0,0.0,0.1,0.0,1,15,1,0,22,25,70.0,21,4,0,14,20,6,10,8,2,17,42,71,2,Matches,324,282,42,42,1,7,0,0,0,0,0,0,232,0,4,5,0,0,13,12,0,0,17,14,1,0,0,45,19,13,59.4,Spain
Erik Expósito,es ESP,FW,Las Palmas,21,1996,5.2,58,95,61.1,682,181,41,59,69.5,8,18,44.4,3,4,75.0,0,0.2,0.3,-0.2,4,7,6,1,10,1,0.0,0,1,0,0,6,6,6,0,6,1,2,5,0,Matches,95,84,8,0,0,0,3,0,0,0,0,0,58,3,2,0,0,0,5,3,2,3,1,1,0,0,0,9,20,28,41.7,Spain
Erik Morán,es ESP,MF,Leganés,26,1991,2.5,81,111,73.0,1492,518,39,46,84.8,29,42,69.0,13,21,61.9,0,0.0,0.0,0.0,0,11,1,0,13,2,0.0,1,0,1,0,3,3,1,1,0,4,6,0,0,Matches,111,110,0,0,0,0,2,0,0,0,0,0,81,1,0,2,0,0,3,0,0,2,4,2,0,1,0,16,1,0,100.0,Spain
Ermedin Demirović,ba BIH,FW,Alavés,19,1998,2.0,16,29,55.2,183,21,14,20,70.0,0,2,0.0,1,3,33.3,1,0.0,0.0,+1.0,1,1,0,0,1,1,0.0,0,1,0,0,1,1,5,0,5,0,1,2,0,Matches,29,29,0,0,0,1,0,0,0,0,0,0,16,0,1,0,0,0,5,3,2,0,0,1,0,0,0,2,4,10,28.6,Spain
Esteban Granero,es ESP,MF,Espanyol,30,1987,13.7,598,754,79.3,10191,2755,285,315,90.5,237,280,84.6,59,123,48.0,2,2.1,1.7,-0.1,17,53,12,3,74,32,33.3,15,13,4,9,27,18,19,0,19,19,51,21,0,Matches,754,657,95,54,1,4,60,2,39,14,22,0,598,2,7,4,0,0,19,21,1,60,19,22,1,1,0,85,13,25,34.2,Spain
Esteban Rolón,ar ARG,MF,Málaga,22,1995,4.6,105,138,76.1,1780,483,58,71,81.7,32,45,71.1,13,15,86.7,0,0.0,0.1,0.0,1,7,1,0,10,6,50.0,4,2,0,2,4,2,7,1,6,9,15,8,1,Matches,138,134,3,3,1,1,1,0,0,0,0,0,105,1,4,1,0,0,12,4,0,1,9,4,0,0,0,22,3,5,37.5,Spain
Ezequiel Garay,ar ARG,DF,Valencia,30,1986,22.5,939,1098,85.5,19128,6717,280,309,90.6,544,591,92.0,107,179,59.8,0,0.4,0.3,-0.4,3,52,5,2,61,18,71.4,15,3,0,10,14,4,22,11,11,24,42,139,0,Matches,1098,1050,47,46,1,10,3,1,0,0,0,0,939,1,6,5,0,0,22,15,1,3,24,12,0,0,0,101,43,22,66.2,Spain
Ezequiel Muñoz,ar ARG,DF,Leganés,26,1990,15.6,381,497,76.7,7123,2342,143,174,82.2,186,222,83.8,47,91,51.6,1,0.7,0.4,+0.3,5,6,1,0,10,36,55.0,24,12,0,11,20,9,18,11,7,24,60,84,0,Matches,497,480,17,16,0,0,1,1,0,0,0,0,381,0,5,2,0,0,18,6,2,1,24,28,0,0,0,79,36,23,61.0,Spain
Fabian Schär,ch SUI,DF,La Coruña,25,1991,24.7,758,957,79.2,17100,7069,233,260,89.6,353,400,88.3,166,272,61.0,2,0.6,0.8,+1.4,7,53,3,0,45,59,52.5,45,14,0,32,61,29,36,20,16,45,104,141,1,Matches,957,874,72,71,4,29,1,1,0,0,0,0,758,11,3,10,0,0,39,22,3,1,45,45,0,0,0,131,43,35,55.1,Spain
Fabio González,es ESP,MF,Las Palmas,20,1997,0.7,39,45,86.7,643,154,20,21,95.2,16,19,84.2,3,3,100.0,0,0.0,0.0,0.0,1,5,2,0,3,2,25.0,2,0,0,1,4,3,1,0,1,1,3,1,0,Matches,45,45,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,1,0,0,0,1,1,0,0,0,7,0,1,0.0,Spain
Fabián Orellana,cl CHI,"MF,FW",Eibar,31,1986,13.1,377,541,69.7,6144,1292,207,257,80.5,108,161,67.1,44,72,61.1,2,3.8,3.4,-1.8,28,25,16,7,46,14,17.4,5,8,1,4,23,19,10,1,9,7,21,3,0,Matches,541,485,55,16,1,14,57,14,23,2,16,0,377,1,21,5,1,1,15,20,5,57,7,8,0,0,0,82,12,24,33.3,Spain
Fabián Ruiz Peña,es ESP,MF,Betis,21,1996,29.5,1813,2120,85.5,29626,7190,960,1057,90.8,633,723,87.6,168,212,79.2,6,2.2,2.2,+3.8,33,188,30,2,211,83,35.6,34,40,9,26,73,47,35,3,32,42,125,36,1,Matches,2120,2063,47,34,6,21,15,11,2,0,1,0,1813,10,43,3,0,0,27,35,2,15,42,53,0,0,0,254,25,17,59.5,Spain
Facundo Roncaglia,ar ARG,DF,Celta Vigo,30,1987,16.6,945,1083,87.3,19810,6810,286,305,93.8,507,536,94.6,147,224,65.6,0,0.1,0.2,-0.1,2,52,2,0,60,35,61.1,30,5,0,22,36,14,18,6,12,31,66,50,1,Matches,1083,1046,36,30,2,26,6,6,0,0,0,0,945,1,8,2,0,0,15,8,1,6,31,25,0,1,0,112,23,18,56.1,Spain
Fahad Al Muwallad,sa KSA,MF,Levante,22,1994,0.3,6,9,66.7,69,2,3,4,75.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,0,0,Matches,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,,Spain
Fayçal Fajr,ma MAR,"MF,FW",Getafe,28,1988,26.5,738,1068,69.1,16475,4556,275,343,80.2,234,324,72.2,200,327,61.2,4,2.9,2.6,+1.1,34,74,25,15,89,62,25.8,22,34,6,17,66,49,26,4,22,30,92,42,0,Matches,1068,907,150,84,3,61,121,3,55,15,20,1,738,11,22,7,0,0,46,37,1,121,30,45,0,0,0,178,22,27,44.9,Spain
Federico Cartabia,ar ARG,"FW,MF",La Coruña,24,1993,14.7,451,596,75.7,7541,1892,235,280,83.9,161,205,78.5,42,73,57.5,1,1.6,2.1,-0.6,23,29,19,5,78,37,36.7,15,15,7,11,30,19,15,0,15,18,55,10,0,Matches,596,544,49,12,3,10,47,21,16,4,4,0,451,3,16,6,0,0,23,47,4,47,18,23,1,0,0,93,4,25,13.8,Spain
Federico Ricca,uy URU,DF,Málaga,22,1994,12.3,396,607,65.2,6327,3521,222,264,84.1,134,207,64.7,30,98,30.6,1,0.8,0.5,+0.2,6,36,7,4,40,43,69.7,32,9,2,23,33,10,10,2,8,24,67,46,0,Matches,607,459,145,7,0,1,32,138,0,0,0,0,396,3,29,4,0,0,18,6,0,32,24,24,0,0,0,50,26,16,61.9,Spain
Federico Valverde,uy URU,"MF,FW",La Coruña,19,1998,13.7,447,593,75.4,7941,2267,237,282,84.0,145,192,75.5,55,77,71.4,0,0.9,1.0,-0.9,11,56,10,2,66,25,53.3,12,10,3,8,15,7,12,1,11,21,46,17,0,Matches,593,581,10,4,2,22,13,2,4,1,0,0,447,2,16,0,0,0,14,3,1,13,21,16,0,1,0,81,15,14,51.7,Spain
Fernando Navarro,es ESP,DF,La Coruña,35,1982,11.6,412,529,77.9,7396,3281,192,222,86.5,161,202,79.7,52,89,58.4,0,0.3,0.2,-0.3,4,36,4,2,46,32,64.0,24,7,1,16,25,9,13,3,10,29,61,49,0,Matches,529,441,86,13,0,4,12,73,0,0,0,0,412,2,5,5,0,0,19,12,0,12,29,22,0,0,0,52,18,12,60.0,Spain
Fernando Pacheco,es ESP,GK,Alavés,25,1992,37.3,580,1056,54.9,23564,20644,49,50,98.0,153,157,97.5,377,844,44.7,0,0.0,0.1,0.0,0,19,0,0,0,0,,0,0,0,0,0,0,1,0,1,3,3,12,4,Matches,1056,579,474,119,0,0,0,0,0,0,0,0,580,3,1,2,0,0,0,3,0,0,3,0,0,0,0,27,4,0,100.0,Spain
Fernando Torres,es ESP,FW,Atlético Madrid,33,1984,10.9,147,248,59.3,1882,401,95,143,66.4,31,59,52.5,8,16,50.0,0,0.4,0.3,-0.4,5,11,6,0,24,11,33.3,3,7,1,2,6,4,4,1,3,2,13,9,0,Matches,248,240,4,0,2,0,2,1,0,0,0,0,147,4,7,2,0,0,17,23,10,2,2,8,0,0,0,35,46,41,52.9,Spain
