Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Abdallah N'dour,sn SEN,DF,Strasbourg,23,1993,2.8,95,129,73.6,1530,641,55,61,90.2,24,31,77.4,12,25,48.0,0,0.2,0.2,-0.2,4,4,4,3,9,9,50.0,6,3,0,5,10,5,6,1,5,2,11,5,0,Matches,129,101,28,0,0,2,13,28,0,0,0,0,95,0,5,2,1,0,4,6,0,13,2,5,0,0,0,18,1,2,33.3,France
Abdoul Camara,gn GUI,"FW,MF",Guingamp,27,1990,9.9,223,309,72.2,2963,682,141,166,84.9,58,81,71.6,8,27,29.6,1,0.8,1.1,+0.2,10,7,9,4,24,6,27.3,2,3,1,3,11,8,7,1,6,7,13,4,0,Matches,309,296,11,2,0,0,38,2,7,1,6,0,223,2,11,0,0,0,7,11,2,38,7,4,0,0,0,45,9,9,50.0,France
Abdoulaye Bamba,ci CIV,DF,Angers,27,1990,17.0,657,854,76.9,9646,4317,393,431,91.2,225,294,76.5,27,86,31.4,0,0.5,0.8,-0.5,6,46,5,1,70,29,53.3,23,6,0,16,30,14,8,1,7,11,40,52,0,Matches,854,644,206,9,0,1,35,197,0,0,0,0,657,4,23,2,0,0,21,18,2,35,11,22,0,1,0,81,17,13,56.7,France
Abdoulaye Diallo,sn SEN,GK,Rennes,25,1992,3.0,56,78,71.8,1818,1405,9,9,100.0,23,23,100.0,24,45,53.3,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4,1,Matches,78,49,29,9,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,France
Abdoulaye Touré,gn GUI,MF,Nantes,23,1994,31.2,1075,1372,78.4,18398,6247,491,572,85.8,407,502,81.1,125,197,63.5,1,0.9,1.4,+0.1,19,154,15,4,184,74,34.3,28,38,8,23,67,44,40,10,30,62,136,49,1,Matches,1372,1353,14,12,2,19,19,1,0,0,0,0,1075,5,27,3,0,0,53,54,0,19,62,52,1,0,0,254,61,34,64.2,France
Ablie Jallow,gm GAM,FW,Metz,18,1998,1.4,36,45,80.0,703,168,9,13,69.2,24,26,92.3,2,4,50.0,0,0.9,0.8,-0.9,2,1,2,1,2,1,0.0,1,0,0,0,5,5,1,0,1,3,4,1,0,Matches,45,45,0,0,0,0,3,0,0,0,0,0,36,0,2,0,0,0,2,3,0,3,3,1,0,0,0,8,4,0,100.0,France
Adama Diakhaby,fr FRA,FW,Monaco,21,1996,9.4,140,211,66.4,1900,360,94,112,83.9,37,60,61.7,6,16,37.5,3,0.6,0.5,+2.4,8,5,4,2,7,23,37.5,6,12,5,6,16,10,13,0,13,13,36,5,0,Matches,211,204,5,0,2,1,20,3,0,0,0,0,140,2,11,2,1,0,15,14,10,20,13,15,0,0,0,39,15,27,35.7,France
Adama Mbengue,sn SEN,DF,Caen,23,1993,17.7,529,838,63.1,9279,5163,248,296,83.8,215,319,67.4,55,153,35.9,0,2.1,1.3,-2.1,11,43,13,8,78,71,63.1,48,18,5,41,65,24,21,1,20,28,99,50,0,Matches,838,615,217,7,0,10,89,209,1,0,0,0,529,6,46,2,1,0,38,24,0,89,28,48,0,0,0,152,18,16,52.9,France
Adama Niane,ml MLI,FW,Troyes,24,1993,24.0,381,573,66.5,4813,671,240,320,75.0,91,142,64.1,14,25,56.0,2,1.5,0.9,+0.5,17,17,6,2,27,22,23.1,5,10,7,6,26,20,11,2,9,9,31,13,0,Matches,573,512,60,0,1,2,12,3,0,0,0,0,381,1,16,6,0,0,36,28,31,12,9,12,2,0,0,78,74,189,28.1,France
Adama Soumaoro,fr FRA,DF,Lille,25,1992,13.2,540,586,92.2,9364,3311,215,227,94.7,278,290,95.9,31,48,64.6,0,0.1,0.1,-0.1,1,11,0,0,17,9,66.7,7,2,0,2,3,1,22,16,6,16,25,50,1,Matches,586,561,22,21,0,0,0,1,0,0,0,0,540,3,1,2,0,0,7,14,2,0,16,5,0,0,0,80,19,9,67.9,France
Adama Traoré,ml MLI,"MF,FW",Monaco,22,1995,2.1,61,74,82.4,930,225,31,36,86.1,22,24,91.7,5,9,55.6,0,0.0,0.2,0.0,1,4,1,0,8,6,25.0,0,4,2,1,4,3,3,0,3,3,9,1,0,Matches,74,69,5,0,1,0,2,0,3,2,0,0,61,0,0,1,0,0,1,6,0,2,3,4,0,0,0,14,2,1,66.7,France
Adil Rami,fr FRA,DF,Marseille,31,1985,32.8,1618,1875,86.3,30451,10942,652,697,93.5,685,749,91.5,226,344,65.7,2,2.0,1.2,0.0,9,65,2,0,78,39,53.7,22,15,2,22,41,19,25,19,6,45,84,163,3,Matches,1875,1799,72,69,2,32,2,2,0,0,0,0,1618,4,14,5,0,0,34,23,1,2,45,29,0,0,1,196,92,46,66.7,France
Adrien Hunou,fr FRA,"FW,MF",Rennes,23,1994,16.2,408,520,78.5,5312,1032,264,311,84.9,106,125,84.8,11,28,39.3,1,0.4,0.7,+0.6,12,21,4,0,33,27,26.2,11,8,8,11,42,31,22,1,21,9,36,8,1,Matches,520,488,29,1,1,3,9,16,2,1,0,0,408,3,13,1,0,0,20,30,20,9,9,15,1,0,0,78,11,31,26.2,France
Adrien Rabiot,fr FRA,MF,Paris S-G,22,1995,26.2,2040,2228,91.6,31387,8488,1022,1091,93.7,730,776,94.1,154,183,84.2,5,3.7,3.7,+1.3,26,155,26,6,199,59,41.7,27,23,9,15,36,21,29,10,19,33,92,22,1,Matches,2228,2183,41,28,6,13,20,12,1,0,0,0,2040,4,20,2,0,0,36,22,0,20,33,36,0,0,0,187,32,18,64.0,France
Adrien Tameze,cm CMR,MF,Nice,23,1994,18.7,1201,1320,91.0,19920,4487,565,605,93.4,503,532,94.5,95,115,82.6,1,0.9,0.8,+0.1,8,78,1,0,86,58,55.3,32,21,5,26,47,21,26,5,21,41,99,22,1,Matches,1320,1293,24,22,3,10,3,2,0,0,0,0,1201,3,19,3,0,0,25,28,0,3,41,36,0,0,0,117,21,20,51.2,France
Adrien Thomasson,fr FRA,"MF,FW",Nantes,23,1993,28.6,994,1330,74.7,13939,3726,565,676,83.6,315,405,77.8,47,97,48.5,3,3.2,2.7,-0.2,32,72,20,7,128,71,30.1,41,23,7,22,73,51,58,4,54,18,89,20,0,Matches,1330,1302,22,3,5,4,55,18,0,0,0,0,994,6,40,4,0,0,28,31,6,55,18,52,1,0,0,203,13,34,27.7,France
Adrián Sahibeddine,fr FRA,"FW,MF",Dijon,22,1994,0.4,4,5,80.0,37,8,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,France
Afonso Figueiredo,pt POR,"DF,FW",Rennes,24,1993,2.5,91,129,70.5,1319,672,56,68,82.4,25,36,69.4,5,16,31.3,0,0.0,0.1,0.0,0,8,2,0,13,6,60.0,3,3,0,3,5,2,0,0,0,0,6,4,0,Matches,129,99,29,6,0,1,4,23,0,0,0,0,91,1,2,1,0,0,3,7,0,4,0,3,0,0,0,20,2,2,50.0,France
Alassane Pléa,fr FRA,FW,Nice,24,1993,33.8,817,1047,78.0,11969,2696,478,560,85.4,237,293,80.9,52,78,66.7,5,3.0,2.9,+2.0,30,71,26,1,117,15,15.6,5,7,3,5,32,27,14,3,11,8,23,21,0,Matches,1047,994,46,0,10,13,15,6,0,0,0,0,817,7,33,6,0,0,43,60,15,15,8,9,1,0,0,83,21,55,27.6,France
Alban Lafont,fr FRA,GK,Toulouse,18,1999,38.0,812,1266,64.1,29531,25138,66,66,100.0,326,331,98.5,420,860,48.8,0,0.0,0.2,0.0,1,45,1,0,3,1,25.0,1,0,0,1,4,3,0,0,0,2,3,20,5,Matches,1266,740,522,190,0,1,0,1,0,0,0,0,812,4,4,3,0,0,1,7,0,0,2,0,0,1,0,80,4,0,100.0,France
Alexander Djiku,gh GHA,DF,Caen,22,1994,28.0,1042,1297,80.3,21167,8596,347,414,83.8,527,627,84.1,155,224,69.2,0,0.1,0.2,-0.1,3,75,4,1,123,65,48.1,52,11,2,25,52,27,34,5,29,57,122,155,2,Matches,1297,1240,52,43,0,10,5,9,0,0,0,0,1042,5,2,10,0,0,43,39,0,5,57,43,0,0,0,187,81,48,62.8,France
Alexander Kačaniklić,se SWE,"MF,FW",Nantes,25,1991,3.5,64,94,68.1,786,272,32,42,76.2,18,34,52.9,2,4,50.0,1,0.2,0.7,+0.8,3,5,4,2,7,8,50.0,7,1,0,5,10,5,5,2,3,6,14,7,0,Matches,94,90,4,0,1,0,12,1,2,2,0,0,64,0,1,0,0,0,2,4,2,12,6,5,0,0,0,13,3,2,60.0,France
Alexander Søderlund,no NOR,FW,Saint-Étienne,29,1987,4.0,57,79,72.2,684,141,31,44,70.5,19,21,90.5,0,1,0.0,1,0.2,0.3,+0.8,5,5,2,0,9,1,0.0,1,0,0,0,2,2,1,0,1,2,3,2,0,Matches,79,73,6,0,0,0,1,1,0,0,0,0,57,0,2,0,1,0,13,6,5,1,2,1,0,0,0,5,8,16,33.3,France
Alexandre Letellier,fr FRA,GK,Angers,26,1990,13.0,218,334,65.3,8207,6835,17,18,94.4,81,81,100.0,119,234,50.9,0,0.0,0.0,0.0,0,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2,Matches,334,189,145,43,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,France
Alexandre Mendy,gw GNB,FW,Bordeaux,23,1994,8.8,127,178,71.3,1757,218,66,91,72.5,45,55,81.8,4,7,57.1,0,0.7,0.7,-0.7,7,7,2,0,13,4,16.7,1,2,1,1,6,5,5,1,4,1,5,4,0,Matches,178,162,16,0,1,1,2,0,0,0,0,0,127,0,4,2,0,0,17,7,14,2,1,4,0,0,0,28,34,50,40.5,France
Alexandre Oukidja,dz ALG,GK,Strasbourg,29,1988,16.2,278,491,56.6,11127,9619,26,26,100.0,80,82,97.6,171,378,45.2,0,0.0,0.1,0.0,0,16,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,3,3,9,1,Matches,491,277,211,81,0,3,0,0,0,0,0,0,278,3,1,1,0,0,0,3,0,0,3,0,0,0,0,15,5,0,100.0,France
Alexis Blin,fr FRA,MF,Toulouse,20,1996,21.0,597,774,77.1,9623,3549,317,381,83.2,212,269,78.8,49,88,55.7,3,1.4,1.6,+1.6,7,91,7,4,98,57,31.9,23,30,4,22,69,47,27,6,21,31,88,31,0,Matches,774,754,16,11,0,6,15,5,0,0,0,0,597,4,11,5,0,0,31,37,0,15,31,37,1,1,0,129,33,36,47.8,France
Allan Saint-Maximin,fr FRA,MF,Monaco,20,1997,0.2,3,4,75.0,49,13,2,3,66.7,1,1,100.0,0,0,,0,0.3,0.1,-0.3,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0.0,France
Allan Saint-Maximin,fr FRA,"FW,MF",Nice,20,1997,25.0,674,918,73.4,10752,2368,381,464,82.1,232,310,74.8,44,75,58.7,7,4.9,5.3,+2.1,46,24,38,10,85,18,42.9,13,2,3,12,28,16,12,1,11,11,29,10,0,Matches,918,900,9,0,1,22,70,7,2,0,2,0,674,9,38,1,0,0,9,39,5,70,11,14,2,0,0,110,10,15,40.0,France
Almamy Touré,ml MLI,DF,Monaco,21,1996,13.9,464,657,70.6,7362,3894,243,296,82.1,180,250,72.0,31,69,44.9,5,2.6,1.7,+2.4,17,40,12,8,62,51,60.0,31,13,7,18,30,12,15,2,13,22,73,61,0,Matches,657,509,143,9,1,3,46,134,0,0,0,0,464,5,20,3,0,0,28,4,2,46,22,29,0,1,0,82,32,22,59.3,France
Alois Confais,fr FRA,"MF,DF",Troyes,20,1996,6.8,222,279,79.6,3924,1015,98,120,81.7,88,103,85.4,29,42,69.0,0,0.0,0.2,0.0,2,24,4,3,27,8,33.3,7,1,0,3,9,6,7,4,3,4,12,15,1,Matches,279,268,11,4,0,3,10,7,0,0,0,0,222,0,4,1,0,0,9,7,0,10,4,6,0,0,0,31,8,10,44.4,France
Alphonse Areola,fr FRA,GK,Paris S-G,24,1993,34.0,833,899,92.7,18928,12913,153,154,99.4,514,518,99.2,156,217,71.9,0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,7,4,Matches,899,608,291,51,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,2,0,0,0,0,0,0,0,88,7,0,100.0,France
Ambroise Oyongo,cm CMR,DF,Montpellier,26,1991,2.2,71,105,67.6,1214,466,37,39,94.9,27,41,65.9,6,16,37.5,0,0.1,0.2,-0.1,2,4,2,2,7,2,0.0,1,1,0,0,1,1,2,1,1,6,8,6,0,Matches,105,81,23,4,0,1,14,19,0,0,0,0,71,1,6,0,0,0,1,3,0,14,6,1,0,0,0,7,2,6,25.0,France
Amine Gouiri,dz ALG,"FW,MF",Lyon,17,2000,0.9,16,20,80.0,214,24,10,10,100.0,4,4,100.0,1,1,100.0,0,0.1,0.0,-0.1,2,1,1,0,2,1,0.0,1,0,0,0,1,1,0,0,0,2,3,0,0,Matches,20,20,0,0,0,1,1,0,0,0,0,0,16,0,2,0,0,0,1,1,0,1,2,1,0,0,0,4,0,2,0.0,France
Andre-Frank Zambo Anguissa,cm CMR,MF,Marseille,21,1995,27.1,1583,1814,87.3,20334,6457,957,1054,90.8,413,470,87.9,56,83,67.5,0,3.2,1.4,-3.2,28,112,12,4,145,88,34.0,23,57,8,32,94,62,50,7,43,67,155,46,3,Matches,1814,1777,31,23,2,2,15,8,0,0,0,0,1583,6,23,4,0,0,58,57,0,15,67,65,0,0,0,257,68,41,62.4,France
Andrea Raggi,it ITA,DF,Monaco,33,1984,17.9,571,766,74.5,10728,4225,230,259,88.8,274,351,78.1,60,135,44.4,0,0.2,0.4,-0.2,3,43,3,3,51,20,37.0,15,4,1,10,27,17,12,6,6,31,51,66,0,Matches,766,614,150,21,0,5,23,129,0,0,0,0,571,2,14,3,0,0,10,12,2,23,31,10,0,0,0,79,13,14,48.1,France
Andrei Girotto,br BRA,MF,Nantes,25,1992,16.9,490,652,75.2,8218,2688,254,300,84.7,166,203,81.8,56,96,58.3,1,0.6,0.8,+0.4,13,69,7,3,78,57,40.4,15,37,5,21,52,31,32,7,25,15,72,45,1,Matches,652,637,9,9,1,13,8,0,0,0,0,0,490,6,18,8,0,0,33,20,0,8,15,38,1,1,0,96,39,28,58.2,France
Andy Delort,dz ALG,FW,Toulouse,25,1991,25.9,472,841,56.1,6911,1841,271,408,66.4,135,237,57.0,36,112,32.1,5,5.1,4.3,-0.1,44,38,23,11,62,20,21.1,2,9,9,4,19,15,10,0,10,12,32,22,0,Matches,841,746,93,28,0,6,112,10,19,8,10,0,472,2,38,5,0,0,70,31,29,112,12,13,0,2,0,60,98,100,49.5,France
Angelo Fulgini,fr FRA,MF,Angers,20,1996,17.0,539,734,73.4,8354,2729,307,364,84.3,155,207,74.9,52,92,56.5,5,3.9,3.6,+1.1,35,41,19,3,74,21,29.6,9,8,4,8,27,19,21,2,19,20,41,7,0,Matches,734,665,66,23,12,5,57,8,30,20,7,0,539,3,23,4,0,0,19,33,1,57,20,11,1,0,0,102,9,34,20.9,France
Anthony Gonçalves,fr FRA,"MF,FW",Strasbourg,31,1986,19.5,543,825,65.8,8858,3218,285,336,84.8,193,269,71.7,47,147,32.0,1,2.1,2.2,-1.1,28,45,25,11,80,50,30.0,14,32,4,15,50,35,27,0,27,25,75,27,0,Matches,825,752,66,10,0,2,144,36,19,2,15,0,543,7,42,5,0,0,49,17,2,144,25,31,0,0,0,115,24,32,42.9,France
Anthony Lopes,pt POR,GK,Lyon,26,1990,34.0,834,1052,79.3,22891,15194,87,87,100.0,485,489,99.2,259,470,55.1,0,0.0,0.0,0.0,0,5,1,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,17,4,Matches,1052,721,328,88,0,3,0,1,0,0,0,0,834,3,0,1,0,0,1,3,0,0,1,0,0,1,0,47,7,0,100.0,France
Anthony Walongwa,,DF,Nantes,23,1993,1.0,13,19,68.4,276,131,3,3,100.0,9,10,90.0,1,6,16.7,0,0.0,0.0,0.0,0,1,0,0,1,2,,2,0,0,0,0,0,0,0,0,1,3,8,0,Matches,19,19,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,1,0,100.0,France
Anwar El Ghazi,nl NED,"FW,MF",Lille,22,1995,18.3,440,645,68.2,6222,1883,264,315,83.8,108,163,66.3,32,81,39.5,4,3.1,2.7,+0.9,25,22,19,7,55,23,31.0,7,13,3,9,29,20,11,1,10,7,30,7,1,Matches,645,561,79,11,1,3,103,25,42,19,16,0,440,5,34,2,0,0,17,15,3,103,7,18,0,0,0,53,17,27,38.6,France
Arnaud Lusamba,cd COD,MF,Nice,20,1997,1.8,75,92,81.5,1109,249,42,50,84.0,21,23,91.3,6,6,100.0,0,0.1,0.1,-0.1,3,7,1,0,8,12,42.9,4,6,2,3,7,4,5,0,5,1,13,1,0,Matches,92,91,1,1,0,0,0,0,0,0,0,0,75,0,2,0,0,0,3,3,0,0,1,9,0,0,0,14,0,1,0.0,France
Arnaud Souquet,fr FRA,DF,Nice,25,1992,26.8,1423,1666,85.4,23949,6737,658,718,91.6,639,728,87.8,100,154,64.9,2,1.7,2.3,+0.3,13,76,22,11,100,89,64.3,58,26,5,36,56,20,46,16,30,39,128,72,2,Matches,1666,1397,268,35,2,11,59,233,0,0,0,0,1423,1,32,4,0,0,25,47,0,59,39,68,1,0,0,146,20,26,43.5,France
Arnold Bouka Moutou,cg CGO,DF,Dijon,28,1988,3.7,117,155,75.5,1870,671,66,78,84.6,33,48,68.8,12,21,57.1,0,0.2,0.2,-0.2,4,11,4,4,17,8,75.0,6,0,2,6,8,2,4,1,3,4,12,5,0,Matches,155,112,43,3,0,1,11,40,0,0,0,0,117,0,2,1,0,0,1,5,0,11,4,5,0,0,0,16,5,9,35.7,France
Assane Dioussé,sn SEN,MF,Saint-Étienne,19,1997,14.9,733,876,83.7,13181,3705,327,362,90.3,296,333,88.9,90,130,69.2,0,0.6,0.5,-0.6,8,66,4,0,93,32,38.2,14,14,4,13,34,21,29,2,27,11,43,16,2,Matches,876,848,25,12,3,10,10,12,1,1,0,0,733,3,19,4,0,0,26,15,2,10,11,21,0,0,0,121,10,15,40.0,France
Aymen Abdennour,tn TUN,DF,Marseille,27,1989,5.5,310,333,93.1,5550,1557,126,128,98.4,148,155,95.5,24,34,70.6,0,0.0,0.0,0.0,0,8,0,0,12,7,57.1,5,2,0,4,7,3,5,5,0,4,11,20,0,Matches,333,325,7,7,0,3,0,0,0,0,0,0,310,1,2,3,0,0,9,6,0,0,4,3,0,0,0,32,7,7,50.0,France
Baissama Sankoh,gn GUI,"MF,DF",Caen,25,1992,17.1,423,541,78.2,7047,1944,174,214,81.3,205,240,85.4,24,43,55.8,0,1.2,0.7,-1.2,8,30,4,1,52,27,28.6,8,18,1,8,28,20,20,8,12,25,52,64,1,Matches,541,532,8,5,1,3,4,2,0,0,0,0,423,1,7,3,0,0,27,29,0,4,25,19,0,0,0,120,33,35,48.5,France
Bakary Koné,bf BFA,DF,Strasbourg,29,1988,27.4,877,1030,85.1,18998,6959,236,264,89.4,471,512,92.0,158,226,69.9,0,0.0,0.3,0.0,1,40,5,1,51,26,38.7,23,3,0,12,31,19,20,10,10,33,59,122,2,Matches,1030,995,31,29,1,12,1,2,0,0,0,0,877,4,5,3,0,0,23,17,2,1,33,17,1,2,0,106,49,32,60.5,France
Bakaye Dibassy,ml MLI,DF,Amiens,27,1989,30.9,979,1268,77.2,16387,7447,481,538,89.4,404,496,81.5,70,158,44.3,1,0.7,1.3,+0.3,9,56,6,2,87,71,48.0,45,22,4,24,50,26,52,26,26,58,129,148,0,Matches,1268,1041,218,27,0,0,36,191,0,0,0,0,979,9,37,4,0,0,33,23,4,36,58,51,0,1,0,193,39,54,41.9,France
Baptiste Guillaume,be BEL,"FW,MF",Angers,22,1995,5.1,53,89,59.6,607,135,38,52,73.1,11,25,44.0,0,1,0.0,2,0.9,0.4,+1.1,4,2,3,0,9,4,0.0,0,2,2,0,5,5,4,1,3,2,6,1,0,Matches,89,86,3,0,0,0,2,0,0,0,0,0,53,0,1,3,0,0,19,5,4,2,2,1,0,0,0,6,24,25,49.0,France
Baptiste Reynet,fr FRA,GK,Dijon,26,1990,38.0,1202,1651,72.8,37659,28287,134,135,99.3,570,576,99.0,496,932,53.2,0,0.3,0.1,-0.3,1,34,1,0,0,6,71.4,5,1,0,5,7,2,2,0,2,2,8,35,1,Matches,1651,1158,487,164,0,3,0,0,0,0,0,0,1202,6,0,3,0,0,0,7,0,0,2,4,0,0,0,56,12,3,80.0,France
Baptiste Santamaria,fr FRA,MF,Angers,22,1995,28.8,929,1191,78.0,16225,5157,456,537,84.9,343,424,80.9,110,176,62.5,0,0.8,1.4,-0.8,17,107,7,2,134,59,27.7,25,29,5,23,83,60,39,8,31,43,102,48,2,Matches,1191,1184,4,1,4,12,16,2,1,1,0,0,929,3,16,6,0,0,48,50,1,16,43,40,0,0,0,179,43,34,55.8,France
Bassem Srarfi,tn TUN,"FW,MF",Nice,20,1997,9.7,302,373,81.0,4547,869,173,191,90.6,102,126,81.0,18,27,66.7,0,0.8,0.9,-0.8,7,13,7,2,23,17,28.6,6,9,2,4,14,10,12,0,12,7,24,6,1,Matches,373,370,3,2,0,4,17,0,1,0,0,0,302,0,17,1,0,0,15,20,4,17,7,11,1,0,0,36,6,11,35.3,France
Benjamin André,fr FRA,MF,Rennes,26,1990,33.5,1482,1900,78.0,22361,5876,801,955,83.9,465,585,79.5,113,177,63.8,3,1.9,1.6,+1.1,34,162,23,5,234,93,38.1,36,50,7,43,113,70,56,4,52,57,150,96,1,Matches,1900,1841,47,32,10,25,21,11,0,0,0,0,1482,12,39,11,1,1,72,48,1,21,57,54,0,0,0,259,187,151,55.3,France
Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,23,1994,34.5,1291,1787,72.2,23097,7961,606,700,86.6,432,573,75.4,192,367,52.3,7,8.7,7.8,-1.7,95,136,35,15,170,55,21.5,18,30,7,20,93,73,48,4,44,45,100,29,0,Matches,1787,1489,285,111,8,30,279,23,149,55,74,0,1291,13,53,3,0,0,35,15,2,279,45,30,0,1,0,212,12,52,18.8,France
Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,30,1987,15.3,378,582,64.9,5600,1496,216,283,76.3,102,163,62.6,34,72,47.2,2,1.8,2.1,+0.2,18,36,14,3,52,28,21.4,5,16,7,6,28,22,18,1,17,11,39,11,0,Matches,582,541,35,6,14,4,34,5,10,2,8,0,378,6,17,2,0,0,25,34,1,34,11,19,0,0,0,69,57,54,51.4,France
Benjamin Jeannot,fr FRA,FW,Dijon,25,1992,15.6,250,354,70.6,3384,617,153,201,76.1,68,93,73.1,11,25,44.0,1,1.5,1.2,-0.5,12,17,4,0,34,12,7.7,5,6,1,1,13,12,9,3,6,6,18,26,0,Matches,354,314,40,1,3,3,5,7,0,0,0,0,250,0,7,4,0,0,24,17,14,5,6,7,0,0,0,39,48,79,37.8,France
Benjamin Lecomte,fr FRA,GK,Montpellier,26,1991,38.0,806,1152,70.0,26929,21721,81,82,98.8,305,314,97.1,419,751,55.8,0,0.2,0.0,-0.2,3,13,0,0,2,1,,1,0,0,0,0,0,1,0,1,0,1,14,1,Matches,1152,748,400,131,0,4,0,1,0,0,0,0,806,4,0,1,0,0,3,4,0,0,0,1,0,1,0,37,20,1,95.2,France
Benjamin Nivet,fr FRA,"MF,FW",Troyes,40,1977,15.2,542,717,75.6,8005,2754,296,349,84.8,161,199,80.9,45,76,59.2,2,2.2,2.4,-0.2,28,66,21,2,96,31,21.6,12,14,5,11,51,40,18,1,17,16,47,20,0,Matches,717,683,32,13,8,1,30,4,15,9,1,0,542,2,29,0,0,0,23,24,1,30,16,14,0,0,0,79,16,24,40.0,France
Benoît Assou-Ekotto,cm CMR,DF,Metz,33,1984,11.7,472,636,74.2,11591,5508,110,131,84.0,238,283,84.1,122,211,57.8,0,0.5,1.2,-0.5,8,68,8,5,50,12,33.3,5,6,1,5,15,10,7,4,3,46,58,21,0,Matches,636,500,132,26,0,21,21,106,0,0,0,0,472,4,11,2,2,1,11,9,1,21,46,9,0,0,0,86,3,8,27.3,France
Benoît Costil,fr FRA,GK,Bordeaux,30,1987,36.0,760,1172,64.8,25754,20060,56,56,100.0,356,360,98.9,348,754,46.2,0,0.1,0.1,-0.1,2,14,1,0,0,0,0.0,0,0,0,0,2,2,0,0,0,3,3,13,4,Matches,1172,768,402,107,0,4,0,0,0,0,0,0,760,2,0,1,0,0,0,3,0,0,3,0,0,0,0,49,4,2,66.7,France
Bertrand Traoré,bf BFA,FW,Lyon,21,1995,25.4,838,1039,80.7,11923,2845,481,564,85.3,255,316,80.7,49,64,76.6,4,2.7,2.6,+1.3,26,58,24,2,82,32,28.6,7,20,5,10,35,25,24,3,21,39,71,31,1,Matches,1039,1017,17,4,10,9,28,10,1,1,0,0,838,5,17,3,0,0,25,34,8,28,39,20,1,0,0,105,26,15,63.4,France
Billy Ketkeophomphone,la LAO,MF,Angers,27,1990,4.9,132,182,72.5,1691,461,85,102,83.3,35,45,77.8,4,16,25.0,0,0.4,0.5,-0.4,4,12,5,0,18,14,33.3,4,5,5,5,15,10,9,0,9,5,19,8,0,Matches,182,167,13,7,1,1,10,3,3,3,0,0,132,2,4,0,0,0,10,10,0,10,5,9,0,0,0,30,6,14,30.0,France
Bingourou Kamara,sn SEN,GK,Strasbourg,20,1996,18.8,389,619,62.8,13453,10666,30,32,93.8,162,165,98.2,197,421,46.8,0,0.0,0.0,0.0,0,5,0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,1,1,6,3,Matches,619,403,215,47,0,1,0,0,0,0,0,0,389,1,0,2,0,0,1,2,0,0,1,0,0,0,0,19,1,1,50.0,France
Blaise Matuidi,fr FRA,MF,Paris S-G,30,1987,0.3,14,17,82.4,151,43,13,14,92.9,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,1,,1,0,0,0,0,0,2,1,1,0,1,0,0,Matches,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,100.0,France
